,GE,GE Volume,DE,DE Volume,GD,GD Volume,CAT,CAT Volume,UTX,UTX Volume
0,-0.008302808100053436,-0.08273463944328587,0.02188930774703648,-0.08199512012426642,0.012373428012162778,-0.012817890188344503,0.013165536760288987,-0.02736738612025348,0.02580049896179665,0.0008516351015404814
1,0.008372321881991489,-0.046754427346485175,0.015332582427624907,-0.03141207261874832,0.02234565432098757,-0.013035795630122377,0.029237491716510904,0.0025421388741589702,-0.0027272727272728307,-0.01472774858269825
2,-0.038827837879661986,0.0704577273437972,-0.00999324938899617,-0.04330131384328579,0.01376642950770275,0.017649252489325258,-0.01318228741180837,-0.0338719448084516,0.000455758128228596,0.007720726998682103
3,-0.010416666402015683,0.01854333403652678,-0.0125617311547002,-0.03828751030754822,-0.020845742506050865,-0.020655882897142513,-0.03386648978865516,0.024293942659423636,-0.015337919979891269,-0.046424712842085776
4,-0.010269627464194433,-0.04157337456025882,-0.02203543843707419,-0.04914580672222248,-0.014598492194573815,0.017107790482483273,0.004089659360843694,-0.023762220161105553,0.005089482115328836,0.07998074114139665
5,0.0015564721545130087,-0.12488415348689323,-0.020905876887340222,-0.04462151654944154,-0.021358074074074175,0.04682216890673857,-0.008145887969515667,-0.03789040139783694,-0.012582476985805544,0.01449067736328766
6,-0.009842035487126952,-0.093354881195241,0.03155392495592281,-0.026012591887954017,-0.023590186632531072,0.04732401174234822,-0.006257332811888938,-0.03882825321260647,-0.00792537709169775,0.00828725004174533
7,-0.008631912110907566,-0.03179474839946251,-0.011039558417663223,-0.07581686813422293,0.00258392758181064,0.01577394505099448,-0.0064934671389216105,-0.03285779318502286,-0.025062625313283196,0.17991540593774982
8,0.02137195137878873,0.047857828456708426,-0.012558139534883701,-0.0751938511268236,-0.004510283621399054,0.025064640704978304,-0.014656406628781753,-0.025882719010092915,-0.01799492230093451,0.22537888014357374
9,-0.0255747358712149,-0.00029296990207681013,-0.018370230805463992,-0.06949027876146532,-0.02563111974110043,0.0670807717968753,-0.034773869346733606,-0.005946214839178747,-0.02863219988979712,0.09657986630314919
10,0.027306441481801565,-0.005402233336607219,0.021593138195777368,-0.0785314422378915,0.005712767674386576,0.03400536701307645,0.02686384839650148,-0.014053069509220388,0.06703722644558628,0.3095642043427692
11,-0.001806451612903233,-0.07449108346237089,0.009863738381224117,-0.07769333602555667,0.024042273397213827,0.04797112487247644,-0.0066923947802721125,-0.024636488801992394,0.004735659186603309,0.02172800923842038
12,-0.009824224405377457,-0.08771254363854285,-0.011627906976744186,-0.08033374143786817,0.015866925483329596,0.020138657081757314,-0.016333197223356414,-0.026372309448989547,0.017281979032773627,0.02043916931545154
13,-0.01697120148749871,-0.006297309083284295,-0.0014118117647059843,-0.05033992265307123,0.005079390476190484,0.08465847743362365,0.012038148609381408,0.014152426425136252,-0.00849427027027029,0.04732068770880164
14,-0.0026561220368594126,-0.05390892358784256,0.004712582691450761,-0.07812351443542766,0.05344277818211552,0.06700153345441061,0.006972928916034891,-0.03775687673268332,0.02102816330393545,0.0348996699896404
15,0.01890809637571485,-0.1093257207980661,0.026969981238273887,-0.06701304447013937,0.007435860096806425,0.04637975482797744,0.0203665996076008,-0.03635486774857023,0.012967169307876768,-0.013807148637720507
16,-0.0028749609448488556,-0.13672634165069422,0.00411057319022612,-0.06376445578869994,0.022738142857142866,0.008378366420957607,0.014570938705426714,-0.02254778153994637,0.01987951747350862,0.1186176126783087
17,-0.04429889676021522,0.20490849103919473,-0.023425152448253363,-0.06724296741334626,-0.01583051957487977,0.012287457982548527,-0.02223100443710385,-0.025370874460337343,-0.025398729314863398,0.1246935723151618
18,0.01151952856608701,0.6022915739035204,-0.0025616209856366397,0.0017264986795881665,0.009461785477857554,0.055644037701139695,0.01006036217303823,0.01231169354123268,-0.0006060606060607008,0.23379174733306265
19,0.007321068131207496,0.12370556967299438,0.026616856100076778,-0.009532308668414249,0.04932630461221562,0.09527641532389088,0.0015935856573704428,-0.025809598360127833,0.04199520921770792,0.1548042720539723
20,-0.00807547735798241,-0.036189173183063104,-0.014100613413663287,-0.04025298062851043,-0.001228249245829532,0.11347482130994589,0.004773309656854084,-0.03171647521382876,0.01920558596213661,0.19111839911432513
21,-0.05020347626613167,0.25701686833934567,0.019377163523744485,0.04294945733584471,-0.005254242828585377,0.0584305860778143,-0.02949330958036429,-0.030896252270742195,-0.043683166670483005,0.08117043953182942
22,0.03457139999999989,0.32781644344169353,-0.019687667784008395,-0.03438623714216662,-0.00820413539203716,0.05711655023194168,-0.005098919237157627,-0.023275808880903054,0.0056725483108687295,0.14459269420275764
