,GS,GS Volume,MS,MS Volume,JPM,JPM Volume,AXP,AXP Volume,TRV,TRV Volume
0,0.015153145931700925,-0.028002338205611394,0.02897499042059048,0.02229857801067288,0.026685063366440925,-0.0023879401904273725,0.015886255784129364,-0.024049400752638707,-0.00618984425011107,-0.10674070622295431
1,0.04651166186625191,0.03265622131462333,0.04963039422738465,0.1206257013043382,0.045016077170418,-0.00026441221302448065,0.03484225074913773,0.02333270018072134,0.003229619526164792,-0.09262345955965062
2,-0.0103359173126615,-0.01839542486955719,-0.007545271756292212,-0.046924857363688115,-0.002564051282051266,-0.024831650289259353,-0.0031812453933761507,0.010137295835849793,-0.014716117971206455,-0.07329205395286542
3,-0.033942558746736295,0.03431737598311824,-0.020949451274699295,-0.021257153501479976,-0.007712184693460974,-0.07118824096479591,-0.014627658685553433,-0.01670283250125941,-0.010035006302684068,-0.10545490172158556
4,0.013513513513513514,0.02084226149321899,0.0075927177292023805,0.07516901042449727,0.002849766987034479,-0.1066489017822534,0.0026989934926343957,-0.018365699230400673,-0.0070721125446540495,-0.03971038742401425
5,-0.008,-0.019023493949164805,0.00959071775288101,-0.06359627101831247,0.01110824105162079,-0.08958045022362426,0.01668909825033636,-0.014947797639325097,-0.014719824660964498,-0.06587872593118081
6,-0.01989245161290322,-0.008645679624433338,-0.023579304095346844,-0.06283588727123725,-0.02043942310780316,-0.06655258189724225,-0.009266583466628283,-0.02389962753685,-0.01566269879518074,-0.05612434695528003
7,-0.01294570459800982,-0.01857738880850893,-0.020847810617654363,-0.07082942141236558,-0.026864866979655806,-0.0779825276457426,-0.03126670134363656,0.059593179757053444,-0.008323133822430136,-0.0863274513115692
8,-0.0007780260000218929,-0.02538049220351106,0.02643713579777962,-0.01773087387441861,0.015009326855820782,-0.04932868909351396,0.0413793090407055,0.024050843548733845,0.016292274317071153,-0.00470990213503205
9,-0.014126862867033057,-0.014092858184020896,-0.034226431606791057,-0.031783716000052656,-0.035912359015377954,0.116148544781956,-0.029404002884036856,0.001573340163828972,-0.013845033463445889,-0.02173572725660434
10,0.013877965041564808,-0.02050268467870798,0.03168068787686923,-0.04208216337450276,0.009312517628732914,0.026566752384573802,0.014192202099642082,-0.038642688444871495,-0.0017241133854243738,-0.07347827391513262
11,-0.00723349646969179,-0.026869465940524757,-0.017696044720611395,-0.07515885637227515,-0.025508766649051183,0.021068645118405515,-0.0037675531841304573,-0.025343594950607774,-0.0019737972359682577,-0.04400231417341059
12,-0.024997153065767885,-0.018352379636686886,-0.02243025472324718,-0.08099004923265829,-0.00417716513505989,-0.06566506253006324,0.005672578539561406,-0.05398484221604781,-0.023485809060919436,-0.0003736372993816082
13,0.003104127278542444,-0.02054964311456649,0.0019873713455237506,-0.03396506687447471,-0.0002795861453906109,-0.044560152832569096,-0.020950846734773414,-0.015623697279807459,0.032911367088607583,0.14772443840654484
14,-0.02005730659025788,0.004056577275294544,-0.01911282039511028,-0.0069476818612080465,0.004195860139860157,-0.06839029855301122,0.008230452932867031,-0.029506522281760494,0.041176496107266994,0.12303699198026502
15,0.021052666666666713,0.009208309009272287,0.01562496266084695,-0.06612929937575682,-0.025348188002886365,0.08771783962995035,0.006530612447918459,-0.05580132249984416,0.033427542372881446,0.09632772882079849
16,0.006300057057271757,-0.025149613227206703,-0.0047058461538460805,-0.0324538041771627,-0.01943415150419266,0.08205175553440072,-0.018924003221264717,0.03562946523086065,-0.0077448971414625645,-0.04543886816804325
17,-0.03836078630303444,0.029065857572941153,-0.05437355685129824,0.12044511016440783,-0.06587006511599927,0.185798758170657,-0.050978230917608176,0.12032429858994012,-0.007116643546449867,0.054463707779682465
18,0.017992388092126412,0.05199918368534265,0.011538423076923064,0.21641029144372073,0.031513323916172356,0.3109013821900512,0.02497096399535436,0.15734516526181488,0.004624300578034689,0.03360707200575641
19,0.01139538372093019,-0.0011577657064945513,0.045627416183551955,0.17241258687858038,0.029945492137159947,0.04523223738075388,0.01558073654390918,0.0261169458588447,0.028768698992665154,-0.008452036614877626
20,-0.01816510629460424,-0.02362542066329912,-0.02890909090909097,-0.01093019173651455,-0.05550658019108908,0.08177847979704898,-0.020920502092050222,-0.02493267869190543,0.004921632999516025,-0.06820204165089537
21,-0.033957868057192794,0.015682703353264826,-0.05598206328402915,0.07202292267097352,-0.049751274875621865,0.05557158729670374,-0.04786328041212079,0.002495021491759464,-0.018031991007657563,-0.07185549995823276
22,-0.01769695757575753,-0.01137905191169764,-0.019436712393364225,0.0962649070074156,-0.05039263908352871,0.4580841843640939,0.032315979560738756,0.03172000026488882,0.002267014231080889,0.024517764323667042
23,0.010612055643977557,0.006167750287433544,-0.010517819792027112,0.055978825607686224,0.014472811853893961,0.2274219122212388,-0.04637674690008537,0.07591846027802228,0.018774078687493468,-0.033307967768923
24,-0.00964592162036826,0.0005953492322232833,-0.006541292172579408,0.08110950844852248,0.02139942182746522,0.16665190673804084,0.004559235633002765,0.012629675760128498,0.022424466642440702,0.030370391709207516
25,0.03316486212347608,-0.004816610500470389,0.06502057880743116,0.033918192145666194,0.03491855670103099,0.12861142267530876,0.024205714297565968,-0.010773349291573244,0.026927297001678632,-0.04450776835670727
26,0.012529772821129798,-0.030113511217750393,0.007534853459615758,-0.04167345711044983,0.023136213909504624,0.06290991833549743,-0.009748892500377302,0.008996715192535809,-0.000845865915714481,-0.10689145571621822
27,-0.015910406974906463,-0.03575243672376022,-0.025886921346618567,-0.018020770177991044,-0.010992462311557833,-0.06608375104508837,-0.0158114563861587,-0.0016871075337251437,0.00042328042328048943,-0.1196874274091499
28,0.012934155688622844,-0.030354173201525274,0.010826752181628974,0.06242783026256799,-0.039377580184185405,0.25105900994373526,0.03091849584082312,0.045506816795182425,0.023482145123757073,-0.026178403499264605
