,AAPL,IBM,ORCL,AMZN,MSFT,GS,MS,JPM,AXP,TRV,MCK,A,PFE,AMGN,CVS,GE,DE,GD,CAT,UTX,EL,UL,NKE,HAS,SNE
0,0.0017273610524736669,-0.012153518237836619,-0.0012079727661766125,0.005882648572069148,0.0003229849810020002,0.017525200787977067,0.035905397267119346,0.01918473306730757,-0.00220173789249546,-0.023975142182349276,0.003623461990317894,-0.010922022395179325,-0.01436576980203364,-0.008700246132316401,-0.003949633083635717,0.005164633816841171,-0.003753073869669529,0.0015885770692694197,0.011884707050933687,-0.015050555390601853,-0.003922019764199409,-0.02203422511783494,0.003970683286555184,-0.011124990958061694,-0.004674499407902142
1,-0.016034170229143847,-0.006517224374602812,-0.014610690400510115,-0.018281785721226868,-0.006155827087833767,-0.010730719589628743,0.012715320555595227,0.0054794202272839465,0.01603532823408839,-0.01429043683230196,-0.04158236110600518,-0.0035593056886120775,-0.003220614700042172,-0.007543233600295906,-0.008867112200947274,-0.005164633816841211,-0.0026893248184436287,-0.0008662480629293872,0.003033369363328658,-0.005257504117446891,0.003097617409181582,-0.005425256645064595,-0.006115291951675368,-0.0009326286722125071,-0.0010044869588026503
2,-0.001850305372876361,-0.003467520290381483,-0.00327600634005376,-0.017159620282826395,-0.010454162337322494,0.019379477680607722,0.014379841088786257,0.019615170881687065,0.011740831843324697,0.014290436832301944,0.0021288962259026346,-0.0012975146668430762,-0.003770486455347819,-0.00919873805288736,0.03619203863917862,0.05048390543199207,0.007155611991466529,0.0028843977309672237,0.0040301986377400375,0.004264948176547631,0.012498882107715714,-0.007064865495244928,0.009766596784179188,-0.014411307633499865,-0.001676479884299942
3,0.006626335223841281,0.009984744664984337,0.01223011600128983,0.026716858856055577,0.006872846447040053,-0.01909257403802709,-0.020562271813744246,-0.0024589483446207723,-0.0007148576413696361,-0.0014404776348090466,-0.005906514251950014,-0.0003246191964675479,0.008062338536888636,0.008846483737447288,0.007083914130113012,0.021309786586751242,0.026907505922622317,0.0,0.011165885714605818,0.001984113532995952,0.004064260744604886,0.004822352942464927,-0.0019761350202226334,0.002521243022899988,0.020263141734962176
4,-0.008860732005649267,-0.010525276664944103,0.00040514482212802556,-0.024335097502839638,-0.012801750410040759,-0.01590226376201241,-0.006532889830637084,-0.003362877324159992,-0.011508158379010236,-0.00041194644430239414,0.011290294284329401,0.0006491784096641874,0.007997909868364432,0.004394066301890985,-0.0020609458200226264,0.009592399691439508,0.03946761535344187,0.018406754308776894,0.0609169926498773,0.021430990240778245,0.009486315966909006,0.0016023076653567283,-0.012401536499905226,-0.0009447331831618585,0.006228507269061791
5,-0.011440198293552323,0.00792341570295384,-0.005279281296986628,-0.022977026088083132,-0.006629126033189571,-0.02204102983767068,-0.028813201080981867,-0.02363202427971051,0.013175397044747473,0.006366116647111963,0.013895861130899663,-0.012077844495266101,-0.003191492070643555,-0.01751483975491476,-0.010964667399756016,0.0005964807811804857,-0.0436408434584577,-0.006098011971843004,-0.02991431437698055,-0.0058374869610529866,-0.004429159646601254,0.006065461532487973,-0.0013875589557609121,-0.0158783901267778,0.031207293611565087
6,0.014006955073350723,-0.0021477266034727535,0.009724550286026699,0.013725576211245484,0.009268520505069692,0.0074208535985633844,0.0041673726631681314,0.017324298856809073,0.0030890364805937344,0.00347404055283389,0.0030441103863468578,0.007850837091439215,0.023171074125825683,0.008884209267865569,0.012142900213848678,0.0035714323675971795,0.015560514517427055,0.01089346534793213,0.0014449709042243576,0.011365334017798817,0.008238768264061131,0.005395981986518618,0.008908060749751954,0.014301880287039603,0.04913702769719376
7,-0.00580844335199021,0.015845551673581714,0.021540562044638,-0.013725576211245516,0.019899498916277004,-0.0031991021975764453,-0.001921198126612388,0.009894369115050896,0.0124956945361045,0.005289920833089588,-0.008353397971743714,0.014877444937574622,0.00881063013878829,-0.006566693279921369,-0.000588928150445636,-0.007754228899767362,0.0010287552435836466,0.00042200184099589193,-0.005631130548434025,0.003439502694380159,-0.0014018225424947252,0.007254408095646926,-0.0062889081048281064,0.010359502310043891,0.017043318806464623
8,-0.016853249676624812,-0.004013781041035259,-0.003954137219980623,-0.001650352077797762,-0.003235137082362995,-0.01989633524145137,-0.026633662615484343,-0.02285940913233969,-0.00681796465947663,-0.009992904609307353,-0.0011299169953663463,-0.02338535124711076,0.005659958656437769,0.0016012813669738276,-0.0011789273222385245,-0.015691328847664384,-0.035232036044961744,-0.006915516989244238,-0.030469204108228353,-0.01132608823829015,-0.0028096345996354213,-0.00883840966897856,-0.009275008808232845,0.004362736742196802,-0.011629771750910765
9,0.043287734133501246,0.017750165319424215,0.003559426340571344,0.0036899119393439196,0.007746939845767316,0.009937709154160933,0.025350756751313732,-0.009199720003784294,0.013356965149065455,0.01303213299511897,0.0198279924057117,0.01208573530369879,0.025830760034521658,0.022848076707167427,0.0011789273222385713,0.006064299599752831,0.02333640379857452,0.0011323567848521066,0.013383116009029238,0.004158628145802929,0.004611617195482721,0.024120197545914362,0.0049574075190825535,0.005272209288621976,0.01930854522621062
