,AAPL,AAPL Volume,TRV,TRV Volume,GD,GD Volume,PFE,PFE Volume,UL,UL Volume
24,-0.014998215241328335,-0.0694234470317715,0.022424466642440702,0.030370391709207516,-0.02386361363636363,0.021221581095441287,-0.029789294507403957,-0.033302888541144625,-0.0009193625892463669,-0.11584185564855876
25,-0.011110701417399409,-0.06657669694365177,0.026927297001678632,-0.04450776835670727,0.02095452803365474,0.025051434314567522,0.01597603554727821,-0.04283178924535132,0.0015337546106368057,-0.11112399737840645
26,0.03953382283799683,-0.05014888668905798,-0.000845865915714481,-0.10689145571621822,0.011516579772705976,-0.026994950294316977,0.005159680462907022,-0.06093154738634218,0.018682952412355416,0.04087308862954393
27,-0.0108088053148431,-0.11632997966372477,0.00042328042328048943,-0.1196874274091499,-0.005974523729004475,-0.028817432171004635,0.006599853336592597,-0.05610371647257387,0.007215911307945639,-0.018305264019975214
28,0.012141076487252206,-0.08269623329027144,0.023482145123757073,-0.026178403499264605,0.001927852120662197,-0.024016909256686057,-0.002185526954832353,-0.05504448999394733,0.015223862777456033,-0.04821922044304237
29,-0.016393598626085852,-0.10270427293126824,-0.004754009823191186,-0.08545842482098895,0.00022641766217131246,-0.03418582987298676,-0.007057702604040003,-0.04743807030261714,-0.009703011107392263,-0.0920474400251819
30,-0.02845528223940797,-0.1026978948504136,-0.0033229489793166903,-0.09640106450849947,0.01878460973668409,-0.0008793132569992651,0.007598088421521881,-0.053984511223787675,0.007719744701423718,-0.07290250791441892
31,-0.05355673191993887,-0.05331666684686111,-0.0218796198424831,-0.12697660878932304,-0.004998289570105117,-0.022154808208766058,-0.015324762458653482,-0.05920917592127439,-0.015910482830631022,-0.08657745942210678
32,0.02254668833716875,-0.09310951329894239,0.0014912441732262435,-0.08617670181830528,0.03226166483005884,-0.014897896678042375,0.011610696640316292,-0.05110774840115424,0.015568868729606907,-0.054680635030424876
33,-0.07047150276943347,-0.03186930695966786,-0.010848713501327866,-0.10462134570000858,-0.0032443386342742315,0.003425970016915058,-0.00854708159836189,-0.0513394541933538,0.002063685190181311,-0.0843552798021075
34,0.05767480142787009,-0.04715969279518469,-0.0043010967741935555,-0.09406001355428328,-0.04849736461966717,0.09200783369722279,0.012561650865106069,-0.055301021406739696,0.015592851113730802,-0.04637310198950451
35,0.04705328987629008,-0.03942520674546136,0.033909287989401474,-0.09694198916079942,0.007867776869681976,0.02892750990013149,-0.007054268862703353,-0.05527995724381246,-0.00811121079824783,-0.011912224190131146
36,-0.005879883390152481,-0.10271915511992906,0.015040756528948401,-0.11261106884299642,0.014933816042538671,0.027382362222070217,0.0048995590396864975,-0.05428129023360172,-0.014602867393574288,-0.10975650222763766
37,-0.07224344271118599,0.1896201808523655,0.015023667421280033,-0.10308724791561692,0.02084496711626367,0.012221426030494625,0.0056070209653826635,-0.05066352025084958,0.0002964078315685737,0.13064914527751462
38,-0.011839438571795535,-0.028002063934806188,-0.008515774533657738,-0.0986623069074583,-0.0076436338142906665,0.009454687239436188,-0.007030327272727363,-0.0557226808110509,-0.0053333333333334095,0.030787811892624146
39,0.08064516129032258,-0.06898335945280154,-0.012678997436441906,-0.0897060134841312,0.004621544996072742,0.010861167818184272,0.01660156290531159,-0.0510565925769024,0.00834075067024127,-0.09891910315779505
40,0.03582089552238809,-0.06926186898345403,0.0045567730852687765,-0.08739156538166747,0.03789701915018535,0.010729103914076471,0.0060038426033583725,-0.050764703462053605,-0.001477010383367883,-0.09173975361625893
41,-0.031288760806916456,-0.09718723299200709,0.018762886597938074,-0.07589026580735536,-0.02152807046162781,-0.004062053345997277,-0.030794963733467663,-0.024805755674605762,-0.006508916736106103,-0.1031925255039475
42,0.022949770157207026,-0.11559862639239304,-0.0002023477028940691,-0.11749712594819763,0.01380498244596664,-0.006036408712408906,-0.0014777586934855425,0.006729553102060262,0.00714709333777028,-0.10589332842671585
43,0.01287918356806257,-0.10343350017564842,-0.028542508965890254,-0.07688343893944707,-0.04106382978723404,0.04577226086908155,-0.013813541839824,-0.025638542401764552,-0.014784216352547449,-0.06719321565995925
44,0.01148482079946987,-0.09905813670936732,-0.027922482687123107,-0.006607572226707294,-0.034834701575327275,0.17860213562070812,0.0007503251625812677,-0.04442025281752456,-0.007803043685657021,-0.05068071171442618
45,0.016220352906645627,-0.10171141834489639,-0.006859592417595186,-0.045820175709828465,0.044252850574712635,0.09165786435133712,0.0009997751062122955,-0.047038603498532845,0.0012099092339400966,-0.08421853028703062
46,-0.013567597765363145,-0.10502589436235617,0.01597232825502576,-0.08442978121989396,-0.0038524821981834206,0.003135429427877895,-0.0049937828962243,-0.04731507063695277,0.00302117218718321,-0.05857799621011591
47,-0.009303885000628577,-0.12525716683326527,0.00297427236031434,-0.11935045795361877,0.006629812154696125,-0.002067888393969477,0.005018845923154132,-0.0488298096388807,0.006024035963131256,-0.09112438079841298
48,-0.002450142515289102,-0.1189811352723023,0.009531900223086223,-0.1208136148000039,-0.0025246542815511356,-0.008512606914430182,-0.0024968290261380374,-0.05086814354785698,0.006886185834915842,-0.024356430062127083
49,0.021285386819484196,-0.11001993167153708,0.004406189676877956,-0.11415403424463891,0.010564542520864124,0.012498760229121008,0.035544379585872844,0.0016813007690891192,-0.008920571555437719,0.11546994910398112
50,-0.008416832992638583,-0.08585338331331685,-0.019218675981171416,-0.10244877947355796,-0.008493934259088943,-0.02130959922247613,-0.017162171069909946,-0.05136089450204759,-0.0036002701566254106,-0.07683405647287918
51,0.004446159705241613,-0.10947141671803827,-0.0125665599027356,-0.019882395251183186,0.022624886430537644,0.02365155693102483,0.00172159370388589,-0.06404001600117518,0.011442330003125688,-0.004356813482133612
52,0.0028169014084507694,-0.08973976058074243,-0.022864581042610507,-0.06909767099322808,0.00955858661797874,0.027956840204939153,-0.015958703658237088,-0.05270900092939045,-0.0011908722266924271,-0.10329508764025516
53,-0.02608370786516857,0.032519545294845895,0.015673267454155933,-0.09065484852996883,-0.008936127659574461,-0.0006680110104267831,0.0017465068988769083,-0.04203172719988305,-0.002980596107418301,-0.10397883521563955
54,-0.007416483086069229,-0.1247150299606211,-0.013909998431210453,-0.039346815116730674,-0.008694782795415095,0.008107635417536615,0.008966276016623743,-0.04835699441031765,-0.0017938115948408935,-0.06698809138734393
55,-0.03071806238573054,-0.10169441012928403,-0.021159334828286053,-0.07372656719815554,-0.00725498662165637,0.023367619537193057,-0.007652357820407586,-0.050718813678533564,-0.013177574834370688,0.0757100275953787
56,0.004710835521270711,-0.10358870014311126,0.008781783382121214,-0.0410493976288879,0.01723387870855141,-0.01539973951365202,-0.006467711281897731,-0.05589044182293564,-0.019726798777747877,0.08654742666522133
57,0.00042668378971605136,-0.15299544047008232,0.009821495754944199,-0.07927769559716817,0.02123092384235634,0.017365315095493487,-0.0005007761767845964,-0.053089284299380306,-0.005882433254413887,-0.07673149433657152
58,0.008521088575776176,-0.16030259510254496,0.013483553780567809,-0.08380904801233663,-0.013544750389431983,-0.00641939403432153,-0.004508918061568931,-0.05492901324361411,-0.012768564946425092,-0.06760346420518988
59,0.03337584002971529,-0.1259098571073898,0.0037077864212775704,-0.09090314181299175,0.02160732396412246,0.014519337961970368,0.009310492737267601,-0.060602043694837626,0.021451173636915944,-0.09211581478272035
60,-0.0159443159489521,-0.12410698625247903,0.011299456757931347,-0.09045089333319999,-0.011252364607111365,-0.0027612238905354337,-0.004986312515923582,-0.05640989912655185,-0.0021618343321904527,-0.05068071171442618
61,-0.013294472240220593,-0.12003139258636587,-0.007305543461419422,-0.11509400167322571,-0.007586954529252737,-0.014032878106136275,0.002255073916311787,-0.048048931027506875,-0.01454662871606529,-0.09420124488764274
62,0.04842053513586463,-0.07296753395999822,0.018831146778546606,-0.11497872264896507,0.0018050329156932738,-0.02861933631484293,-0.025,-0.019096239084026148,0.008165860501470786,-0.02914266308981783
63,-0.006425383074389368,-0.09580318944655082,0.013384342468663693,-0.10089694645466465,0.003073683160014494,-0.03861657385580349,-0.02564102564102564,0.008156650140380247,0.004672822255221521,-0.09184231575256659
64,-0.0072755855072284,-0.10219402646289727,0.0165618654808834,-0.09082333325773438,0.00412085798816559,-0.030838009903853995,0.012368447368421144,-0.028557433550252448,-0.0018604465808537676,-0.09112438079841298
65,-0.018729557210169785,-0.12876298527636415,0.025366033187624933,-0.06393671775325148,-0.0002104177672401078,0.008444398373011508,0.0059786845339566495,-0.04207197479690473,0.006523783905382718,-0.08090235454641631
66,0.023236508737798672,-0.11606422629478155,0.0014078841229307353,-0.07088006206064268,0.011156699059957847,0.008338747249725267,0.016537441433141127,-0.040952188849862396,0.015740722222222163,-0.09030388370795171
67,0.008109892592889,-0.04686417504891984,-0.0118497687919308,-0.09160368357580645,-0.005933173727490301,0.012485553838710228,-0.01118449415353337,-0.03845382866838603,-0.008204193403904998,-0.06220185835965319
68,0.008045214488369198,-0.07989838182203728,0.006504044583251183,-0.12000666163017938,-0.009319371727748696,-0.016581711455416842,0.01002568071847408,-0.045000269589556566,0.014093162023771477,-0.11184193233256005
69,-0.0023944134078212357,-0.08782208427044819,-0.021607411147011365,-0.12824467805619014,-0.010146897790931178,-0.01660152104103301,-0.00738103824431065,-0.054270005860604986,-0.00785501505827791,-0.08476552834733814
70,0.02959992473598792,0.0318455947512059,0.0049535189896074494,-0.08076745529530575,-0.011745840646111245,0.029158621732320145,0.023076974358974375,-0.044895324920686965,0.019183922513615535,-0.08859451476949072
71,0.014374750825505263,-0.051041818008707183,0.027931814087734926,-0.07491482790976528,0.004970264506957761,0.10657448232031327,-0.051378543790549215,0.06569378732188169,-0.009560812896583518,-0.08589371184672238
72,-0.026809651474530856,-0.0489689417309501,-0.0037961639120111805,-0.021584977763340417,0.0074184924756801815,0.08030697179327159,0.009775509103065318,-0.014404949083518281,0.0033182444640088692,-0.09720973421933407
73,-0.016922314049586728,-0.058954890322360363,0.005214560665572308,-0.1281293990319295,0.006189989591888491,-0.0023716353734174202,-0.010989063030113572,-0.03776322504098606,0.011425183884403408,-0.10719244881994619
74,-0.018014488708648742,-0.09918995038036316,-0.004389405514553169,-0.09495564289661598,-0.01506149798603085,-0.010962392335629895,-0.018253915826823057,-0.02756139956040761,0.010106967835273602,-0.07266319626303439
75,-0.011414593443571682,-0.11284116943623825,-0.019038095429334857,-0.08943111734935581,0.02218391126426872,0.04724477339988353,-0.011048234679379385,-0.03129690316809231,0.007945956772346881,-0.0456551670353509
76,-0.019793977748950312,-0.14815660312836423,-0.004085822184150728,-0.10032941895061225,0.011378023838559369,0.07810150459467131,-0.005722043440816153,-0.049146148228555744,-0.018686206098988273,-0.07297088267195737
77,0.014724443813583777,-0.12774887042047686,-0.021128184615384543,-0.048711018933595425,0.02187497916666666,0.03137069212612582,0.02959709347234336,-0.007848728372417242,0.005355602562994318,-0.06944958265872775
78,-0.046020070150917906,-0.08569180526499937,0.0031432941503919186,-0.06898239196896744,-0.007543302906081608,-0.01038131115755557,-0.021559808357732347,-0.023754428257076937,0.028410700213821128,0.0811116334409154
79,0.041286929496809205,-0.0981035506081233,0.0,-0.1157502053497863,-0.023623685291700967,-0.01237547610958337,-0.013329652520655547,-0.04497845313509622,0.016402947234617368,-0.0048354367849026865
80,0.012937726309417382,-0.09481033486017897,0.04052646836278396,-0.06796261598512326,0.021354913136017596,0.0523226305128285,0.002205624483043734,-0.008530680647186387,0.03482439273062978,-0.02876660192335641
81,-0.011948746258445659,-0.11996548575086796,-0.01064047358682051,-0.09403341070253082,0.01452264968679163,0.005545595677845269,0.0305364803596412,-0.030122952230665676,0.021887852856028893,-0.007433677571363377
82,-0.012093245378919619,-0.11061096716406678,-0.007710978240888275,-0.12180678793209561,0.01015228426395939,0.0022902204415879666,-0.0024025627977191434,-0.043390741854456086,-0.001338746987951925,-0.08373990698426154
83,-0.00759805761097017,-0.11386166237298019,-0.00961149244942773,-0.11796710966249103,0.00150755778894473,-0.0023782385686228103,-0.016590821958544874,-0.04995824693855386,0.0024129652897728854,-0.0817570390156468
84,-0.03658042763412556,-0.10669269949236801,-0.013214928763163245,-0.10587167973237405,-0.006021053567063645,-0.010612422989744222,-0.0054422040816326615,-0.06286042287725016,-0.005349018253847991,-0.10380789832179345
85,-0.007946932269044728,-0.10931834277752699,-0.005231219811022812,-0.09639219689124864,-0.013326602187719177,0.015945628126334623,-0.021887798136465058,-0.038736314139070874,0.004571099561340131,-0.017279642656898624
86,0.08455700934579433,-0.03569190341854707,0.008413924938705753,-0.11676111371637966,0.0126879970249464,0.002362855588847257,0.039720223776223765,-0.03516932383480403,-0.004282708687736394,-0.05430457386396346
87,-0.007386049632507062,-0.11620241804663203,-0.00917811867288525,-0.11337368392656684,0.00909366456312683,0.01663236042769519,-0.018025236374777303,-0.056687118556504885,-0.0053763388831077575,0.06446237998030546
88,-0.03596536055935188,-0.11210981616490652,-0.002315810526315874,-0.10710427853023788,0.002002583318262011,-0.0021669363220503278,-0.00767120547945196,-0.04852437927643583,0.010810897589483923,-0.06743252731134379
89,0.02658679701317276,-0.10063990076131735,0.017303228894349636,-0.11746165547919435,-0.0032977116018786177,-0.0033092890925828095,0.020706791256024537,-0.05214327769648765,0.034759297420575964,-0.06650946808457486
90,0.0697578947368421,-0.0015904311157536788,-0.014104957770274996,-0.08458053071315788,-0.0023059555304984053,-0.013643289589018262,0.010819529055463009,-0.047890949805552634,-0.028682186046511612,0.07188104117322612
91,-0.012885901931135934,-0.07398164881588552,-0.007363749365953003,-0.12460008736610356,0.0024117977607919245,-0.014171545205449467,-0.023548221127862378,-0.04125084858850923,-0.012769321831912595,0.04302689349200477
92,-0.0027689877799031938,-0.11527759632270965,-0.01865199236964816,0.01770743427503813,0.011127819548872174,0.022165838009812065,-0.01836124865106896,0.025693694214600767,0.0016167986804074077,-0.03266396310304745
93,-0.007932964368578176,-0.11169311488240355,-0.003671663146256216,-0.11290370021227344,-0.0008923656553639453,-0.015855359982823936,0.03545505304299283,-0.02223856081784933,-0.004573607748184036,0.07926551498737755
94,-0.010795839073369227,-0.09900498603557868,-0.07218733856086412,0.19842947384672732,-0.01111435987354799,-0.025172468417629316,-0.017794553788083138,-0.05249873544588469,-0.0113513354419279,-0.09973960024825632
95,-0.05173831432996662,-0.09479970472542125,-0.007710233825005375,0.11938353367292763,0.004616136385024847,-0.0028140494521785545,-0.014548394180620343,-0.046580081809098985,-0.012848545793860517,0.18025503187165226
96,0.03665840352231955,-0.09104726715594304,0.010124817279848831,-0.06375049779098428,0.015782659075017556,-0.016779807311578545,0.0,-0.05348423735426591,0.019385267346359827,-0.07334694383841878
97,0.035361510249875695,-0.061236117241368924,0.00023305360218854896,0.14096731406142082,-0.008260438425402012,-0.012996176458890035,0.008356517640305415,-0.047846188459332264,-0.004890024210756708,-0.09368843420610445
98,-0.04090525200283994,-0.1383896353129632,0.023770682824516505,0.01163311645822718,-0.012692097425723362,-0.012725445455469043,-0.019613231502396817,-0.05555868125683173,0.0005459950859948941,-0.021587252381820295
99,-0.007039420289855081,-0.14463802852355606,-0.007511996357842029,-0.11343575724732258,-0.006528090790398722,-0.031821885989457115,-0.01972389294314495,-0.04142500407842545,-0.001364218288481254,-0.10305577598887063
100,0.0,-0.11727393563021107,-0.009174243540102893,-0.08718761018489864,-0.00374033570037063,-0.039230671009904766,0.008623138585135415,-0.04034621801993791,0.005737721123353388,-0.07734686715441748
101,0.009174145886083767,-0.12692397196327712,-0.0050926156228562,-0.08527220485872175,0.01268391627868427,-0.01637040920884436,-0.01196927899686531,-0.041380995023738196,0.007878239223557846,-0.007604614465209475
102,-0.037189678642068916,-0.06271795802659628,-0.008608631921823939,-0.02334076597900256,0.008015971622606328,0.002950539962126973,-0.0020190367475648625,-0.04242968942090112,0.0,-0.0890731380722598
103,-0.016738108714487786,-0.11221824353943535,-0.0232340290252517,-0.1024221766218055,-0.0058647714883652315,-0.012903731726014575,-0.03381497305288861,-0.03958151367652607,-0.0032344690201318066,-0.08257753610610807
104,-0.005674551110986256,-0.06942769908567459,-0.025468477305825986,0.1690510578947643,-0.003499629967010693,-0.0008991228426154354,0.03440029913251572,-0.005494808165299039,-0.007571681785514144,-0.08681677107349131
105,-0.002634064738010127,-0.09628367153760016,0.009861883386048154,-0.08505938204470209,-0.006622556426949378,-0.011906649250000675,0.013880826264845195,-0.021081912585684346,0.010899171602729065,-0.062441170011037724
106,-0.024647889493652268,-0.10277017976676615,-0.010253857672213141,-0.05896198447554207,-0.001212141414141409,-0.012170777058216278,-0.03280094030801663,-0.03727197866986168,-0.0018867978538370646,-0.08114166619780085
107,-0.03429621248160766,0.03101006615924843,0.010853453111656142,-0.07362015579114571,-0.0038430219223912253,0.016084295225647815,0.01739899734591576,-0.04396398800269005,-0.007561458358751947,-0.08298778465133871
108,0.0037387860949868452,-0.09609658116586413,-0.0036602733040506717,-0.06676548765626271,0.01411167512690356,-0.012553762380128902,0.024637623188405778,-0.04625057811759442,0.0024490286513969392,-0.09382518372118133
109,-0.0474859315668656,-0.06879201702716242,-0.026451186556395473,-0.05040473382850184,0.007107798578436268,0.007685030924391651,-0.034794881742284664,-0.02515895654940346,0.0027144624965070897,-0.0796716089107244
110,-0.01808435442296549,-0.0007506504698931185,0.006792452830188758,-0.08486429446518408,0.027335984638886375,0.04462330490334368,0.026377521288907517,-0.016199916681531715,-0.005143546096346434,-0.037450196130738196
111,-0.027377003484320664,-0.0678097925755483,-0.018240854572713627,-0.0685922168099314,0.0017416546055471875,0.0006526280306512302,0.00913763563677899,-0.034496775204198825,-0.01006800032875105,-0.03796300681227649
112,0.028659166562777217,-0.04016506412459927,0.008653601205049506,-0.023979234421061518,-0.010141930071320816,-0.008023970469231317,0.0,-0.04163903101959679,-0.028587146941105743,0.008702765207708279
113,0.02189085012753247,-0.07824008079983161,0.03255102113169262,-0.10274141084283499,0.03239656391894748,0.008444398373011508,0.0200905206564798,-0.039224175198296234,0.021505365390583345,-0.08674839631595287
114,-0.018987242552361984,-0.06732505843059587,0.010263978996284501,-0.09323532514995712,0.013610528785991338,0.03632969172537376,0.004438280289549983,-0.04684564072028873,-0.005540110956789602,-0.09235512643410489
115,-0.15037247635285841,0.44751788020961936,-0.012578616352201333,-0.11587435199129777,0.002424487176883387,0.021360248194754478,-0.012703645752655125,-0.051627581850537015,-0.015877503736002857,-0.02442480481966552
116,-0.000583878572882914,-0.05089512214905053,-0.00514451249387546,-0.12139000992130712,0.01627906976744186,0.03237437779734511,0.009230825174825185,-0.04232173558589905,0.007642332598337764,-0.02876660192335641
117,-0.015196257721068675,-0.032466720533052204,-0.01945336076204489,-0.04773558103600535,0.012173931350114485,0.07754023300221316,-0.056818261817169625,0.006358673376234351,-0.010112409487435563,-0.08582533708918394
118,0.024925824899403547,-0.03749477427345784,-0.0012556504269210737,-0.09469848199634225,-0.02324109200142723,0.07781096400563416,0.0070526302395720495,-0.02142759054515089,-0.007378058940090062,-0.031125531058432566
119,-0.007526927919025324,-0.08712687345729273,-0.009303444807644015,-0.09985056761906802,-0.04518103795609595,0.15824448480249054,-0.020134169827837837,-0.033550392455539604,0.0034306005784288537,-0.0012115746353654083
120,-0.03442251238681161,0.010727769041502237,-0.013959491677183196,-0.043443654286609006,-0.0006787549826191928,0.08687054782742933,0.042287013562417285,-0.021196260898717893,0.011395948717948592,-0.03775788253966117
121,0.030815222862208638,-0.10593583389761774,-0.013127362323158831,-0.059981760459386246,0.02183194298140778,0.10915633164562079,0.05,-0.0028730721723917393,0.01633811932236243,-0.0627488564199607
122,0.038687117943886865,-0.09902624630509414,0.01512775169535723,-0.08739156538166747,0.009875605543169855,0.10673956220044803,-0.047619047619047616,0.012377005641157852,0.012195099440268935,-0.04213386702212128
123,-0.037246170935930356,-0.11693377131796376,-0.02672140425084296,-0.09184310924157855,-0.0145744619572066,0.011296978701740016,-0.03142851428571427,-0.029248413323418977,0.00903607881141232,-0.07857761279010939
124,-0.007033648429184582,-0.08561314226779218,-0.038278800467824704,-0.04368307995238111,-0.02767177375298574,0.013852415246225972,-0.032448464162332526,-0.016748713354939427,-0.010040679025494931,-0.06852652343195882
125,0.036009090909090935,-0.12591623518824444,-0.021959895690365074,-0.028288896404959504,0.01962708499259892,0.06313866425925742,-0.0091463112544607,-0.023054044839746466,-0.005208256750271676,-0.03874931652396854
126,0.06780629098790572,-0.14010746508981214,0.02441759684486116,-0.10484303613127906,0.022425427864765656,-0.04335106481806817,0.05815381538461526,-0.05427865721323581,0.014604501973899115,-0.1035343992916397
127,-0.038953480988307615,-0.12129425259558403,-0.0021918356164383657,-0.07261811504180318,-0.0016944365360280586,-0.015941201520494004,0.0005815935033903492,-0.04090893208670826,0.0010863552712209127,-0.09720973421933407
128,-0.026652073297477,-0.11539240177809311,-0.04859956334978379,-0.05956498244859776,0.005752003554851346,-0.004880849551465645,-0.03807038651554773,-0.02822717756721477,-0.010851812674784042,-0.07727849239687903
129,-0.011979462409644826,-0.12293554540217734,-0.043001498239451874,0.04783073007606993,-0.031877009867728866,0.036085373502774326,-0.06253767749472364,0.02812359586656363,-0.03730117307073667,0.09355583931291135
130,0.05658197960947104,-0.05961183265038799,-0.0024124849215921666,0.02655731629135539,-0.04512883894772732,0.09256910528968094,0.05059609891730255,0.02916965724336065,0.0017093846153845614,0.0654196265858436
131,-0.04316972205795392,-0.03310665464546747,0.0024183190799080437,-0.041191279504901,-0.023225152600915937,0.11161932345723129,-0.012269847378518215,-0.022178753640966654,-0.01592723576667645,-0.025758112591665088
132,0.041119712420265686,-0.08910407852223025,-0.020506634499396856,-0.03871721429192253,-0.021389243513430384,0.09287285226912889,-0.10621117682573979,0.362646952625838,-0.021676267274213495,-0.033655397087354814
133,-0.02029654193126257,-0.03186292887881322,-0.02093599137931026,0.00696874978429644,0.037347437665782406,0.05594778468058764,-0.007991730090627949,0.13963125607106625,-0.03545048258347046,-0.0263051106519726
134,-0.12485949045005378,0.25997891678681967,-0.08050311573909173,0.1516439252314068,-0.07783565829336836,0.3350978619884527,0.024868687385943583,0.07988990469753655,0.03828486959702979,0.11184608695444384
135,-0.04094752106940985,0.010921237494092897,-0.0499315663474691,0.28665339787512456,-0.03138866320369721,0.1764230812029294,-0.04374572795625431,0.0348103391586602,-0.011504442070639274,-0.005143123193825663
136,-0.0020014681791776386,-0.05523434315715535,0.02051832179559674,0.07270439646461695,-0.08198790605776024,0.13854715350481198,-0.041458184417441035,0.03434579913696142,-0.007758961365103758,0.3323204926371411
137,-0.002673664173929376,-0.0378880892594938,-0.037037072310405705,-0.010464985730813515,0.0017462891791515398,0.1351333015836253,-0.033557046979865716,0.03996165543166816,-0.07067666633048611,0.15116157253904638
138,-0.03016100004316358,-0.04965990049020246,-0.0443223093158355,0.02491680709995389,0.022662184601224964,0.11716600742975894,0.00501539351851844,0.03906830923609357,-0.03365697218085321,0.0020362263477104545
139,0.05044936438812605,-0.047115046229202234,-0.027980030663089284,0.2923730110019027,0.0422500923475001,0.14489282409719184,0.07063340002431477,0.09578055875153395,0.028801207169522103,0.10285480633813908
