,EL,EL Volume,UL,UL Volume,NKE,NKE Volume,HAS,HAS Volume,SNE,SNE Volume
0,0.007439649706643252,0.007652257878719456,-0.008728470922844902,-0.11549998186086656,-0.007406135069256402,-0.025711087907106245,0.0049261180327224525,-0.03849628755278313,0.02789878337527023,0.002418285819999502
1,0.009222259975792289,0.017324054394018806,-0.011553786627885825,-0.07950067201687831,0.008810629682154906,0.08789593945843488,0.013422958907081067,0.35128017496061953,0.04793315809273075,-0.015326522412491278
2,0.0045795224415877715,0.00488417983004775,-0.01076108826523452,-0.07642380792764855,0.0033277900926745245,-0.029846747821095674,-0.012195334443513384,0.03763668133886456,-0.0052588915165859,-0.030627434900387517
3,0.005467692844009099,0.004620553349221873,-0.0015466917523619557,-0.07621868365503323,0.002793785648155046,0.0003278360622239342,0.03496438346308162,0.028646754342867804,-0.03068295848571798,-0.04010786138787261
4,0.002722736682655598,-0.0013192807968861607,0.0003095743583490295,-0.07574006035226416,-0.014224491309935437,-0.06499985709000582,-0.004155541993980459,0.032403965794663404,0.0037570488777123423,-0.03602289555391266
5,-0.0030256604935744074,0.024001218853686716,-0.00403173748775841,-0.08291940989380027,0.00862909290300321,-0.06617986875024737,0.009473132386491438,-0.018006555465460566,0.018985259028005425,-0.029623902831351114
6,0.0018165914224639412,0.011614893418633414,-0.002177639786245709,-0.02798029221166436,-0.028456481736734242,0.031176712322824426,-0.010068193433212023,-0.00798225446654032,-0.028404501974991447,-0.04810069916125668
7,-0.003332891940427909,0.011433650213065624,-0.0003113907535604557,-0.08920988758733668,-0.013257254003777745,-0.09082525513986371,-0.006569029295542494,-0.04089968597134064,-0.011208724848981347,-0.039541160925357935
8,0.007558614973926624,-0.010735689158885444,0.009302355279136662,-0.09826954296117987,0.04643691429275824,0.08240045658359567,0.0047817782452580565,-0.052095263414747774,-0.023890084850792942,-0.03728616533493496
9,0.02145487603899344,0.015326259969010209,-0.003400831834231772,-0.0983037303399491,-0.019383866821048416,-0.10543492331428289,-0.0005964807811803569,-0.11691096380382086,-0.031193769088936035,-0.032492823922831655
10,0.029054921736194842,0.009843653000584556,0.008019814556885116,-0.045142356353812606,0.020779053653573305,-0.05290754712410194,0.005948916831751535,-0.07130723938081192,0.022442848909969667,-0.03880917282794315
11,-0.015584615569572911,0.030937890630417596,0.0,0.049248996428002734,0.00295832461467272,-0.014034591573858918,-0.024618473884036023,0.06676647862707742,-0.017958514091276582,-0.06584550739374746
12,-0.011114533511896873,-0.012663457799924668,0.011302976363266087,-0.08196216328826213,0.00778887537852763,0.02780525043642,0.009679445828244987,-0.11052218319752875,-0.025834202969286964,-0.048407661911785464
13,0.0,-0.017614692642935664,-0.0009116791171090324,0.036941540071083676,0.002754822678844462,-0.04800768918252751,0.003605712932805025,-0.09669503659962511,0.030521166078046114,-0.06257517347465236
14,0.005865119452398058,0.009093965195735968,-0.0024353984640026445,-0.10090197112640979,0.00992309254521024,0.004991691671750056,0.004787561508372734,-0.1038443863257139,0.02093281213560657,-0.054700398297625505
15,0.023693682789146252,0.019482496205780672,-0.01659528584380759,-0.09881654102148739,-0.0022155952821361707,-0.0446474655024111,-0.024782168839218625,-0.04054982417623417,0.011706203100403746,-0.043755995615310836
16,-0.0020008581778865543,0.026917586797822975,-0.001861079953184011,-0.08144935260672383,-0.006504644639309336,-0.053772889008279076,0.001223302867436685,-0.0367165558124589,-0.02620239337357784,-0.05764015694692039
17,-0.027557944063657906,0.03233016798227926,-0.021971957348151744,-0.04736453597381188,-0.007411910170696785,-0.030060273740567953,-0.023501451961164883,0.03530933983228672,-0.033748983977239626,-0.0553851613564974
18,-0.011834517170814173,0.07423030177854203,0.021661477603594572,-0.05276614181934858,0.05388508849497942,0.2760010363072258,0.030202543134964243,0.02986366493454249,0.014764538674919328,-0.05982431497952903
19,-0.039458777216736456,0.12307946484282441,0.016020065197942305,-0.04083474662889094,-0.0180304280774778,0.05311369099702922,0.0018198974334421426,-0.09263359749991083,0.009202175101212087,-0.06840746573469922
20,0.003091254298066027,0.052612930350820146,0.00852107387063081,-0.09881654102148739,0.001834403916387622,-0.06610120130623126,-0.0048602768822526825,-0.05080229591109342,-0.028553900666332576,-0.05670746243569832
