,GE,GE Volume,DE,DE Volume,GD,GD Volume,CAT,CAT Volume,UTX,UTX Volume
0,-0.008337468396419637,-0.08273463944328587,0.02165317647045148,-0.08199512012426642,0.012297502813531105,-0.012817890188344503,0.013079624315295295,-0.02736738612025348,0.025473282385270486,0.0008516351015404814
1,0.008337468396419674,-0.046754427346485175,0.015216226238885898,-0.03141207261874832,0.02209964822149717,-0.013035795630122377,0.028818228780342174,0.0025421388741589702,-0.0027309985112317393,-0.01472774858269825
2,-0.039601737128546095,0.0704577273437972,-0.010043517077755557,-0.04330131384328579,0.0136725329822036,0.017649252489325258,-0.013269944966145718,-0.0338719448084516,0.00045565430203801087,0.007720726998682103
3,-0.010471299599858598,0.01854333403652678,-0.012641296722573421,-0.03828751030754822,-0.021066082475806963,-0.020655882897142513,-0.03445324499113403,0.024293942659423636,-0.015456762640073096,-0.046424712842085776
4,-0.010322723921697002,-0.04157337456025882,-0.022281845224575977,-0.04914580672222248,-0.01470609872789373,0.017107790482483273,0.004081319434572404,-0.023762220161105553,0.0050765744781623426,0.07998074114139665
5,0.0015552621071696525,-0.12488415348689323,-0.021127498976291598,-0.04462151654944154,-0.02158945828382729,0.04682216890673857,-0.008179246997704887,-0.03789040139783694,-0.012662306693216968,0.01449067736328766
6,-0.009890788467849281,-0.093354881195241,0.03106633035556055,-0.026012591887954017,-0.023872889953137136,0.04732401174234822,-0.006276991971022496,-0.03882825321260647,-0.007956949820550684,0.00828725004174533
7,-0.008669382849493463,-0.03179474839946251,-0.011100946559446219,-0.07581686813422293,0.002580594980502518,0.01577394505099448,-0.006514641409390105,-0.03285779318502286,-0.025382041137741562,0.17991540593774982
8,0.02114677389761035,0.047857828456708426,-0.012637659418452381,-0.0751938511268236,-0.004520485638121999,0.025064640704978304,-0.014764872878026173,-0.025882719010092915,-0.018158799868060408,0.22537888014357374
9,-0.025907454480047137,-0.00029296990207681013,-0.018541058829998555,-0.06949027876146532,-0.025965319873437816,0.0670807717968753,-0.0353928728114946,-0.005946214839178747,-0.029050097540215307,0.09657986630314919
10,0.02694027152296489,-0.005402233336607219,0.021363308990629583,-0.0785314422378915,0.00569651169882621,0.03400536701307645,0.026509350002651068,-0.014053069509220388,0.06488586060097219,0.3095642043427692
11,-0.0018080852142624698,-0.07449108346237089,0.009815409257821466,-0.07769333602555667,0.02375780837967904,0.04797112487247644,-0.006714889271736531,-0.024636488801992394,0.004724481228744902,0.02172800923842038
12,-0.009872800508154176,-0.08771254363854285,-0.011696039763191298,-0.08033374143786817,0.01574236172282038,0.020138657081757314,-0.01646805433729637,-0.026372309448989547,0.017134344154393903,0.02043916931545154
13,-0.017116862710188304,-0.006297309083284295,-0.0014128093099433782,-0.05033992265307123,0.005066533889756038,0.08465847743362365,0.011966266409117368,0.014152426425136252,-0.008530552189029539,0.04732068770880164
14,-0.0026596557877661665,-0.05390892358784256,0.004701513237161315,-0.07812351443542766,0.05206363687058471,0.06700153345441061,0.0069487304714339485,-0.03775687673268332,0.02081012284121003,0.0348996699896404
15,0.018731560159205133,-0.1093257207980661,0.026612700955717952,-0.06701304447013937,0.007408350377230684,0.04637975482797744,0.020161974103382118,-0.03635486774857023,0.01288381537104214,-0.013807148637720507
16,-0.0028791015830857856,-0.13672634165069422,0.004102147864969215,-0.06376445578869994,0.02248348436700437,0.008378366420957607,0.014465802634994144,-0.02254778153994637,0.019684500195437375,0.1186176126783087
17,-0.04531006833190537,0.20490849103919473,-0.023703882804260848,-0.06724296741334626,-0.015957160556445305,0.012287457982548527,-0.022481837703069635,-0.025370874460337343,-0.025726844771881443,0.1246935723151618
18,0.01145368398016123,0.6022915739035204,-0.0025649075504957414,0.0017264986795881665,0.009417303153653465,0.055644037701139695,0.010010093595100425,0.01231169354123268,-0.0006062443350275067,0.23379174733306265
19,0.0072943991962073525,0.12370556967299438,0.026268790354756617,-0.009532308668414249,0.04814834359162976,0.09527641532389088,0.0015923172471147718,-0.025809598360127833,0.04113734564086285,0.1548042720539723
20,-0.00810826063830756,-0.036189173183063104,-0.014200971587827816,-0.04025298062851043,-0.001229004162148056,0.11347482130994589,0.004761953537491963,-0.03171647521382876,0.01902348655282325,0.19111839911432513
21,-0.051507502871846286,0.25701686833934567,0.019191816793090833,0.04294945733584471,-0.0052680949051906725,0.0584305860778143,-0.029936982610501667,-0.030896252270742195,-0.044666005220110855,0.08117043953182942
22,0.03398723467145521,0.32781644344169353,-0.019884051750749244,-0.03438623714216662,-0.008237974518410856,0.05711655023194168,-0.005111963084425473,-0.023275808880903054,0.0056565199943988615,0.14459269420275764
23,0.020500923556337026,0.15724952611117743,-0.02170193676824406,-0.03945195876185414,-0.0028368813351997263,0.007051124184674204,-0.003285424034722307,0.005978809422517798,0.006362409284026169,0.11435452677925792
24,0.006472568443614995,0.01588560059076208,-0.021219058127893157,0.011056920052306901,-0.02415296220510992,0.021221581095441287,-0.024779987863150808,-0.03002834194724362,-0.006214045647390315,-0.05890238286555334
