,consumer discretionary,consumer staples,materials,industrials,energy,financials,utilities
15,-0.10341271415957369,-0.06798209210033933,-0.07637666357829291,-0.13851413957520103,-0.06286837965477063,-0.19978909518641402,-0.05161115054563101
16,-0.024009674463256123,-0.043182611176692545,-0.01655655402229101,-0.11909565795274778,-0.07374829770743105,-0.056980384448361614,-0.12405945262667817
17,0.18076210594831357,0.050872053966247915,0.1503599998881808,0.17285601386780516,0.05356085504348231,0.2491205567380818,0.051098254563743825
18,0.05455108861686361,0.03830683844636754,0.09598334940050028,0.08378226736820614,0.07583583863065216,0.14383312551294045,0.02651058243663635
19,0.013763526320329199,0.027408838908865224,0.011763836730082515,0.011648629308465303,0.0231673852299628,0.013379207213860414,0.03565379575427277
20,0.010595158022014639,0.026743567506169057,-0.005133214926995932,-0.019128210656456854,-0.04490202693787668,0.000415369811393755,0.02970099109070232
21,0.09465191467674264,0.024772941673350455,0.11653822989536022,0.10634862618318668,0.051215239603739096,0.16383933519571375,0.028616126137270662
22,0.03831012773456547,0.027698298994737695,0.036398337062915245,0.05991398311637433,0.035392611635174556,0.03572880818209544,0.0057744769455132855
23,0.025293960260920862,0.033116488396135985,0.01038330596935546,0.007468103213252642,0.056918874848881834,0.017117141826194456,0.0022811647430541248
24,0.028244336896007447,0.026448285523225767,0.024480846486507807,0.02857965999010933,0.014676140985642091,-0.024355511052944763,-0.0031270440092353658
25,0.037786218025344265,0.00663940145621619,0.027577493969432102,0.0277847645491407,-0.01875407808652514,-0.014027887166412362,0.06565194467758667
26,0.007846005778158,-0.006601238337957576,0.012227987349105924,0.021894789161718973,0.020800857411665295,0.027880025503636545,-0.015838690298260464
27,-0.006907539806319892,-7.269290883884507e-05,-0.06109729788517695,-0.019442125421359684,-0.04531387436603921,-0.03840034658070012,-0.04911738639809705
28,0.08296234291538464,0.03615862261817418,0.06507441537925669,0.07821929547011078,0.026419952071181734,0.08827430709317216,0.018636975173143343
29,0.06918964108076987,0.00763324400798535,0.03721104057766688,0.060557607120087245,0.044988344081534834,0.0599497952605842,0.016482473103729283
30,-0.04660742423362451,-0.03418599926371784,-0.09453253590580386,-0.05414712413612787,-0.07924715631460082,-0.08037848409696623,-0.031223585755525505
31,-0.04135279940941808,-0.025592165348769333,-0.043552988238556564,-0.060430707101169226,-0.043902089741807225,-0.05363210850079118,-0.013464436446975701
