,EL,EL Volume,UL,UL Volume,NKE,NKE Volume,HAS,HAS Volume,SNE,SNE Volume
36,15.26,0.012599373557967548,19.022223,-0.011912224190131146,7.4675,-0.023935451313599913,13.52,-0.008377750408834593,47.25,-0.07056801124803642
37,15.42,-0.009256909368002792,18.744444,-0.10975650222763766,7.42875,-0.0496035144754256,13.8,0.14880146388834736,45.75,-0.06621150144245486
38,15.575,-0.021536136545220578,18.75,0.13064914527751462,7.315,-0.09829866232139352,14.23,0.04445138065224282,47.220001,-0.06517255059451128
39,15.6,-0.004408653619064403,18.65,0.030787811892624146,7.3575,-0.026936052392499854,14.31,0.02606081933555909,46.200001,-0.06666013930861231
40,15.575,-0.028320399262724,18.805555,-0.09891910315779505,7.35625,-0.071237061579854,14.48,-0.020151360383287204,47.799999,-0.056518562281526755
41,15.75,-0.008091186023100869,18.777779000000002,-0.09173975361625893,7.405,-0.0665956823829039,14.6,0.06664478756790995,50.700001,-0.025125717910140875
42,15.465,-0.012939441772039257,18.655556,-0.1031925255039475,7.2525,-0.032690014011963406,14.75,-0.042572938034893336,50.299999,-0.0362590207466271
43,15.98,0.009748912234037756,18.788889,-0.10589332842671585,7.325,-0.016495758750934147,15.06,0.04480124244734929,53.400002,-0.017380811589106974
44,15.925,0.004867703174996133,18.511110000000002,-0.06719321565995925,7.35,-0.04610843231985302,14.99,-0.04722762104804902,56.049999,-0.004618244922891053
45,15.99,0.002017241851066341,18.366667,-0.05068071171442618,7.275,-0.05245801887258135,15.03,-0.10641510995062668,56.59,-0.036542370977884445
46,15.87,0.002565090631532616,18.388889000000002,-0.08421853028703062,7.31125,-0.09201650500639327,15.24,0.0266084291018127,56.200001,-0.04949383779827193
47,15.995,-0.004408653619064403,18.444445,-0.05857799621011591,7.31125,-0.07417023342102586,15.35,0.11194428434300023,53.900002,-0.05662481861824826
48,16.09,0.00452169341891217,18.555555,-0.09112438079841298,7.5875,0.04614600309846008,15.38,-0.020881506738292015,52.400002,-0.04065094933111584
49,15.99,-0.005656760239224413,18.683332,-0.024356430062127083,7.845,0.22294546442150814,15.25,-0.07439515000718644,55.09,-0.038986266722478985
50,16.424999,0.006346482965878785,18.516666,0.11546994910398112,7.84375,0.02761420092952375,15.6,-0.002490945421608288,55.25,-0.061323709953265776
51,16.440001000000002,-0.014484128183128378,18.450001,-0.07683405647287918,7.9375,-0.008606537936747793,15.45,0.0640892753253931,53.66,-0.048313211834699686
52,17.135,0.05656320839944539,18.661112,-0.004356813482133612,7.925,-0.03991618065515689,15.91,0.005784046601779593,55.209998999999996,-0.043130263854617545
53,17.18,-0.008853231319238168,18.638889000000002,-0.10329508764025516,7.99875,-0.04378212361823396,15.88,-0.013443140746680484,52.009997999999996,-0.04449978997236135
54,17.174999,-0.018471478705619764,18.583334,-0.10397883521563955,7.9,-0.017765676061479815,15.75,-0.0818030932340061,53.16,-0.0650190692192469
55,17.514999,0.038949664149266504,18.549999,-0.06698809138734393,7.4375,0.45979066194141904,15.64,-0.09278571132387017,52.299999,-0.06484197532471106
56,17.555,0.004406356833550848,18.305555,0.0757100275953787,7.50875,0.014173306209058108,15.55,-0.11213458973149772,50.849998,-0.0386793039719502
57,17.075001,-0.006427043862887521,17.944445,0.08654742666522133,7.5625,0.021691666215739976,15.54,-0.031924970357739814,50.849998,-0.05036750101131538
58,16.950001,-0.005982174176493855,17.838888,-0.07673149433657152,7.625,-0.045220614023099855,15.64,-0.08813102831071448,51.450001,-0.06707335839586259
59,17.08,-0.012057940726777731,17.611110999999998,-0.06760346420518988,7.50125,-0.07642911288491681,15.82,-0.06677424742682371,51.700001,-0.07410988913875315
60,17.055,-0.02981565570865827,17.988889999999998,-0.09211581478272035,7.3425,-0.025362703512177787,15.91,-0.07650953216022122,51.099998,-0.0703436923149577
61,17.025,-0.01728515954190332,17.950001,-0.05068071171442618,7.2075,0.0732862712840157,15.66,-0.07720925575043416,51.150002,-0.06465307517053949
62,17.125,-0.00966470658053032,17.688889,-0.09420124488764274,7.275,0.176363099357687,15.43,-0.06309309288700778,52.459998999999996,-0.05333087217988171
63,17.9,0.011157666240951035,17.833334,-0.02914266308981783,7.25375,0.044437795742681835,15.34,-0.08689890633664386,52.709998999999996,-0.056306049608083754
64,18.4,0.024553186797915894,17.916666,-0.09184231575256659,7.35875,-0.05666110802429887,15.6,-0.11485742718036983,51.5,-0.07157154331707283
65,18.6,-0.009125096127589853,17.883333,-0.09112438079841298,7.31875,-0.06326917332165154,15.67,-0.10513735382936826,52.349998,-0.06497184418070401
66,18.225,-0.01885868009933277,18.0,-0.08090235454641631,7.33375,-0.05192982317704466,16.16,-0.09187302838011416,51.310001,-0.07327164470461685
67,18.76,0.005913970770773831,18.283333,-0.09030388370795171,7.31375,-0.039073315183555786,16.450001,-0.0780458817822105,52.720001,-0.0681359217630776
68,19.195,0.008315443244547051,18.133333,-0.06220185835965319,7.19375,0.005845795349639177,16.27,-0.09194908529209382,51.700001,-0.07003672956442891
69,18.875,0.0037390523039603483,18.388889000000002,-0.11184193233256005,7.2325,-0.0576725465902202,16.5,-0.08975864622707938,50.860001000000004,-0.06794702160890605
70,18.66,-0.02452664943708912,18.244444,-0.08476552834733814,7.13,-0.06165087161617742,16.32,-0.06268238556231756,52.169998,-0.0649246191421611
71,18.105,0.016360170073499197,18.594444,-0.08859451476949072,7.3425,-0.017765676061479815,16.190001000000002,-0.09874857322307615,53.700001,-0.05883258917012835
72,18.65,-0.005096553967469425,18.416666,-0.08589371184672238,7.175,-0.026778717504467645,16.139999,-0.06817369460724959,53.799999,-0.04636517899480549
73,18.299999,-0.0013522341069893953,18.477777,-0.09720973421933407,6.925,0.1683614964806205,16.52,-0.08006899564086968,53.869999,-0.06504268173851833
74,18.035,-0.027171152572873693,18.688889,-0.10719244881994619,7.1025,0.12736451994194267,16.65,-0.08329380870880759,53.25,-0.07132361186472266
75,17.924999,-0.003741349089473903,18.877777,-0.07266319626303439,7.125,-0.012933247357633472,16.450001,-0.047699173902322964,53.93,-0.06658930175079797
76,18.059998999999998,0.009106322687024682,19.027779000000002,-0.0456551670353509,7.1775,-0.03226296217301884,16.48,-0.04987440158494147,53.919998,-0.07317719462753107
77,18.1,-0.016683761632519285,18.672222,-0.07297088267195737,7.0,-0.022395817052141893,16.209999,-0.06458380836180927,53.98,-0.062043891791044845
78,17.799999,0.021710963801511912,18.772223,-0.06944958265872775,6.93625,0.008958778491419263,16.65,-0.03772050705059052,56.0,0.005263594392208602
79,17.799999,-0.011518330273837266,19.305555,0.0811116334409154,6.84375,-0.05876265260015763,16.200001,-0.11056781734471656,55.5,-0.0753023213619611
80,18.1,-0.008659630622381665,19.622223,-0.0048354367849026865,6.7375,-0.042759446846024625,15.99,-0.060507157879699056,55.48,-0.06164247896343028
81,18.075001,0.009402902477953792,20.305555,-0.02876660192335641,6.66625,-0.0280373966087253,15.98,-0.06064406032126246,54.200001,-0.04496023409815452
82,17.82,0.012496394463894939,20.75,-0.007433677571363377,6.835,-0.0050327883371591026,16.6,0.020904160703337598,54.799999,-0.060272952845686484
83,18.42,-0.008709060587536517,20.722220999999998,-0.08373990698426154,6.90375,-0.04570385689348449,16.309998999999998,-0.07287401176759307,53.450001,-0.06954086665972857
84,18.65,-0.011769599263374429,20.772223,-0.0817570390156468,6.9175,-0.04937875034966531,16.25,-0.04054982417623417,54.02,-0.0729292631751809
85,18.450001,-0.021943933757748106,20.661112,-0.10380789832179345,6.75,-0.08628501979950576,15.93,-0.09185781699771822,54.0,-0.04487759028070446
86,18.5,-0.0052777971730372155,20.755556,-0.017279642656898624,6.8925,-0.05149153313181208,15.81,-0.08326338594401574,52.650002,-0.06543228830649718
87,18.225,0.003100581920710178,20.666666,-0.05430457386396346,7.00625,-0.01927159570407379,16.34,-0.09582798780305689,55.139998999999996,-0.04725064846748467
88,18.200001,-0.008107662678152485,20.555555,0.06446237998030546,6.8625,-0.02856559230426199,15.92,-0.023284905156849528,54.599998,-0.05669565617606259
89,18.245001000000002,-0.022467067555636957,20.777779000000002,-0.06743252731134379,6.6125,0.1104622576847685,15.75,-0.05296231221131599,54.75,-0.07057981750767214
90,18.424999,-0.018718628531394024,21.5,-0.06650946808457486,6.7125,0.0067111372338163125,15.85,-0.09730349189546245,55.0,-0.053177390804617315
91,18.615,0.013901029307045313,20.883333,0.07188104117322612,6.895,0.053360931535365544,15.83,-0.11078077669825963,55.599998,-0.05428717921037522
92,18.825001,0.009073369376921447,20.616667,0.04302689349200477,6.8075,-0.07560872382589175,15.35,0.009160973493676854,56.150002,-0.05598728059791925
93,18.674999,0.0033477317464844377,20.65,-0.03266396310304745,6.98125,-0.0033807720128209338,15.28,0.031673819439658586,56.48,-0.051701608350152015
94,18.125,0.028602324776850842,20.555555,0.07926551498737755,6.98,-0.06412327699954067,15.05,0.04636801483413045,58.810001,-0.009730355345158856
95,18.360001,0.04202667948015603,20.322222,-0.09973960024825632,6.8,-0.039781322179700714,15.2,-0.04494591368865898,57.650002,-0.04183157529468808
96,18.334999,0.06384177076849733,20.061111,0.18025503187165226,6.72,-0.0708549625660615,15.11,-0.06059842617407466,58.049999,-0.041949637891045305
97,18.125,0.00707557495191285,20.450001,-0.07334694383841878,6.59375,-0.0008634138043056294,15.33,0.02931605516828888,59.560001,-0.010308862067309254
98,18.040001,-0.014578868949675177,20.35,-0.09368843420610445,6.84375,0.07174663702255768,15.27,-0.03800952331611326,59.700001,-0.0472152296885775
99,18.0,-0.02861697905365311,20.361110999999998,-0.021587252381820295,6.75,-0.1156504528300883,15.86,-0.07448641830156204,59.400002,-0.07115832422982254
100,17.700001,-0.02034569821774123,20.333334,-0.10305577598887063,6.7125,-0.07980057477132124,15.18,-0.05614149113206612,58.23,-0.043850445692396614
101,17.684998999999998,-0.005343703793243684,20.450001,-0.07734686715441748,6.69625,-0.074282615483906,15.3,-0.009549026853321482,57.799999,-0.059635414825357475
102,17.709999,0.0031170585757617957,20.611110999999998,-0.007604614465209475,6.6925,-0.042197536531623885,15.21,-0.04791213325586603,58.689999,-0.05771099450473472
103,18.375,0.02950442164092689,20.611110999999998,-0.0890731380722598,6.71875,-0.07844075181047146,15.3,-0.06761087345860005,58.110001000000004,-0.038148022288342694
104,18.475,0.009699482268882904,20.544445,-0.08257753610610807,6.5075,-0.08096934822527478,15.1,-0.028882693878553092,56.299999,-0.03756951556619229
105,18.125,0.002585686450347138,20.388889000000002,-0.08681677107349131,6.29875,0.10589954593183451,14.87,0.031156632438196847,55.91,-0.050851557656380005
106,18.549999,-0.00043777975162463553,20.611110999999998,-0.062441170011037724,6.35,0.1503803664197969,14.44,0.060256006961617835,56.700001,-0.047191617169306053
107,18.225,0.00534140700773013,20.572222,-0.08114166619780085,6.29375,-0.07983428939018529,14.11,0.03824513663470191,55.5,-0.06121745361654428
108,18.200001,-0.007728699611965288,20.416666,-0.08298778465133871,6.2675,-0.04618709976386912,14.62,-0.06447732868503774,55.5,-0.06104035972200844
109,18.25,0.014770172861018126,20.466667,-0.09382518372118133,6.285,-0.09547787254310182,14.6,-0.10360100420737896,54.360001000000004,-0.06289394248481686
110,17.875,0.007108528262016084,20.522223,-0.0796716089107244,6.3,-0.041894104961847485,14.7,-0.06068969446845026,54.009997999999996,-0.04897436237430014
111,18.549999,0.0206523387144455,20.416666,-0.037450196130738196,6.29375,0.0026091919386909287,14.3,-0.07430388171281084,54.310001,-0.02824257045397159
112,18.475,0.032869778435219724,20.211111,-0.03796300681227649,6.25,-0.01715881292192702,14.12,-0.0854234022442383,53.27,-0.05935206459410013
113,18.120001000000002,-0.00552082783504857,19.633333,0.008702765207708279,6.21875,0.1263193667571573,14.25,0.04807168966247501,52.450001,-0.04630614769662687
114,18.325001,-0.016696119123808,20.055555,-0.08674839631595287,6.545,-0.019822267812186514,14.75,-0.01663753104982654,52.779999,-0.05882078291049263
115,18.629998999999998,-0.011213512155382346,19.944445,-0.09235512643410489,6.625,-0.015675369691909073,14.87,-0.036959937930793836,51.799999,-0.06608163258646191
116,18.715,0.09038154289288988,19.627777,-0.02442480481966552,6.625,-0.004583260085638512,15.0,-0.01713950666889235,50.060001,-0.04761664251619206
117,18.9,-0.001970108671425044,19.777779000000002,-0.02876660192335641,6.5,0.03333444793012326,14.89,-0.04754706007836363,50.23,-0.06374399317858886
118,18.625,-0.006851317730466667,19.577778,-0.08582533708918394,6.34375,0.10857423902838202,14.91,-0.029780165439913176,48.630001,-0.057829057101091944
119,18.25,0.001428201432971023,19.433332,-0.031125531058432566,6.3625,0.01624113616605282,14.65,-0.10300776029393756,50.099998,-0.051394645599623236
120,17.49,0.01838267948108522,19.5,-0.0012115746353654083,6.2,0.003283484315971814,14.39,-0.08575805265694884,49.41,-0.057947119697449166
121,17.625,0.03679122233750464,19.722220999999998,-0.03775788253966117,6.135,-0.015798989961077235,14.14,-0.06275844247429724,48.950001,-0.055928249299740634
122,18.450001,0.013760977739106567,20.044445,-0.0627488564199607,6.4275,-0.014045829780146932,14.5,-0.01637893754909567,50.299999,-0.058584657717778175
123,17.6,0.001811283662921125,20.288889,-0.04213386702212128,6.70625,0.36018643961074426,13.56,-0.06870609299110728,53.099998,-0.04395670202911812
124,17.799999,0.008719121293311675,20.472220999999998,-0.07857761279010939,6.825,0.022399673211884907,13.43,-0.020029669324119734,51.549999,-0.05873813909304257
125,16.25,0.12279936170694691,20.266666,-0.06852652343195882,6.8375,0.0737470377418243,13.08,-0.04550873483730852,50.0,-0.04797083030526374
126,15.775,0.0558094014308339,20.161112,-0.03874931652396854,6.88125,0.08850280259798768,13.01,0.01766413625300374,51.75,-0.03976547985843666
127,16.41,-0.010830429925432244,20.455555,-0.1035343992916397,7.035,-0.09528682303620557,13.74,-0.0940634674451286,53.169998,-0.05624701830990514
128,16.434998999999998,0.015285068331381166,20.477777,-0.09720973421933407,7.095,-0.016540711576086206,13.51,-0.08070787370149889,51.98,-0.06994227948734313
129,16.299999,0.03674591153611269,20.255556,-0.07727849239687903,7.0,0.015083600918387303,13.15,-0.0536924585663208,52.75,-0.058407563823242345
130,16.075001,0.002808121293543971,19.5,0.09355583931291135,6.95875,0.016915428543333708,12.85,-0.08288310138411739,50.470001,-0.05311835950643871
131,16.01,0.026649841153234193,19.533333,0.0654196265858436,6.58125,0.08222064528298742,12.55,-0.05122821461817956,51.200001,-0.034476275541633024
132,15.85,-0.008795563026557507,19.222220999999998,-0.025758112591665088,6.6475,0.012352716790399718,12.6,-0.07270668656123781,50.900002,-0.06762825259874154
133,15.445,0.0013211031751355106,18.805555,-0.033655397087354814,6.55,0.0027552886204351206,12.74,-0.03714247451954504,50.299999,-0.04421643974110401
134,15.4,0.03903204742452459,18.138889000000002,-0.0263051106519726,6.755,0.11161979293243401,12.21,-0.06666776775005216,49.59,-0.052209277514488076
135,15.4,0.004249828610560485,18.833334,0.11184608695444384,6.6875,0.1928945008073567,11.93,-0.062256466855231424,47.82,-0.004960626452327003
136,15.07,-0.013899206928795965,18.616667,-0.005143123193825663,6.3825,0.042673397355463515,11.84,-0.06587677586546362,48.950001,-0.05367325370931766
137,14.725,0.013732143592766236,18.472220999999998,0.3323204926371411,6.1225,0.010554603784317359,11.69,-0.053996686214239475,46.299999,-0.029257908782643716
138,14.295,0.02790206693715711,17.166666,0.15116157253904638,5.9425,0.057552782480795046,11.73,0.013678754065269135,44.970001,-0.023992316985111523
139,14.29,0.02919136519494616,16.588888,0.0020362263477104545,5.79375,0.1051353479042495,11.37,-0.05340344230079806,45.209998999999996,-0.04265801346918865
140,14.475,0.021418503174345703,17.066668,0.10285480633813908,6.05,0.11164226934501005,11.59,-0.00862113252716953,47.099998,0.03255966666999881
141,14.255,0.005205474603554287,17.527779000000002,0.1412472326959727,6.07375,0.008790205397099042,11.3,-0.017489368463998824,45.490002000000004,-0.019234394351915395
142,14.35,0.004418714324839561,17.355556,0.0041900312101712895,6.08875,-0.036353669261856215,11.33,-0.08089041029025008,44.700001,-0.054015635238753607
143,14.845,0.03441446484630884,18.055555,-0.04428767188458212,6.35625,0.00817210405125823,12.05,-0.05551782445383283,46.139998999999996,-0.054653173259082616
144,14.96,-0.006221085674742306,17.944445,-0.04237317867350582,6.2875,0.010588318403181403,12.19,-0.027148596285416663,46.650002,-0.06354328676478159
145,15.16,0.01872045090964337,19.422222,0.20261357758672188,6.16125,0.06842012796130531,12.25,-0.028091701993964546,45.330002,-0.053720478747860546
146,15.1,-0.006843079402940858,19.083334,0.06292394793569057,5.875,0.24579273780504213,12.53,-0.0073737991707029755,44.549999,-0.06663652678934086
147,14.15,0.004744128262109003,20.061111,0.09061572473875847,5.685,-0.00420116107184601,11.88,-0.01844768555494264,42.709998999999996,-0.03466517569580458
148,14.05,-0.012992990900957013,19.622223,-0.027604231045202945,5.48875,0.009644309074988163,11.86,-0.09036710152291673,42.009997999999996,-0.06325993653352426
149,14.035,0.004163326171539494,20.027779000000002,0.007848080738477788,5.575,0.04438160471124176,12.01,-0.07106385726247698,42.5,-0.061536222626708784
150,13.98,0.010753988192186412,19.833334,0.06049664404307598,5.57,0.00367682153605233,11.9,-0.05872742613937482,43.849998,-0.041737125217602304
151,13.835,0.04611700909672003,20.549999,-0.011912224190131146,5.62375,-0.0065387079797530785,12.3,-0.06580071895348395,44.0,-0.005102301567955671
152,13.675,0.021410264846819894,20.644444,-0.028834976680894853,5.49,0.0011819397401130554,12.35,-0.06910158893340154,44.439999,-0.04112319971654474
153,13.075,0.07526009271926812,20.549999,-0.07430419044395693,5.34625,0.05611429207592916,12.01,-0.11169345964201564,42.860001000000004,-0.0639210870731247
154,13.08,0.016368408401025002,20.383333,-0.08261172348487729,5.375,0.06325055306881852,12.02,-0.08451071930048229,42.200001,-0.03989534871442961
155,13.825,0.04491421327795196,20.644444,-0.040595434977506395,5.53125,-0.0335216412772765,12.26,-0.07205259711821267,43.720001,-0.049600094134993424
156,14.185,0.09431122512270061,20.688889,-0.09197906526764346,5.6625,0.6257003013713808,12.7,-0.06932975966934055,43.700001,-0.06187860415614473
157,14.69,0.027086472512102052,20.5,-0.05861218358888513,5.50625,0.1794873207057551,12.6,-0.06549649130556529,44.0,-0.06547951334504007
158,14.735,0.01982438679810173,20.855556,-0.077893865214725,5.4475,0.19079295623149795,13.05,-0.0811642151733769,44.580002,-0.05560948028957613
159,14.9,0.02639033383617122,20.277779000000002,-0.0512277097747337,5.6,0.12065531078799788,12.95,-0.08803976001633888,44.0,-0.0617605415597875
160,14.88,-0.004050286371691727,20.433332,-0.03628782525258473,5.68625,0.06883594159396186,13.39,0.04755450266101327,45.330002,-0.05300029691008148
161,15.27,0.019742003522843644,20.5,-0.08411596815072296,5.76875,0.055720954855848645,13.6,-0.05376851547830047,46.220001,-0.06380302447676749
162,15.18,0.009584145683521584,20.177778,-0.05799681077103918,5.725,-0.032150580110138695,13.46,0.0566661207161775,45.470001,-0.07086316773892948
163,15.15,-0.021976887067851343,20.033333,-0.023501745592896594,5.7375,0.04132481260090175,13.27,-0.09690799595316818,46.0,-0.060095858951150646
164,15.1,-0.02072878044769133,20.366667,-0.06951795741626618,5.66375,0.13436592245937587,13.24,-0.038268116816844125,45.509997999999996,-0.06095771590455838
165,15.08,-0.021017121911094633,20.011110000000002,-0.08490227786241501,5.56625,-0.03186962495293833,13.21,-0.05203441788516404,43.959998999999996,-0.07161876835561572
166,14.91,-0.016094721214423967,19.861110999999998,-0.0817570390156468,5.3725,0.13906349268776605,13.31,-0.05789080010759848,43.599998,-0.05449969188381822
167,14.975,-0.031220290551808645,20.255556,-0.09252606332795098,5.3975,-0.02402535696390403,13.15,-0.1174737849524704,43.509997999999996,-0.060768815750386826
168,14.75,-0.016897958148190312,19.561111,-0.08544927592272253,5.2725,0.025231701196464625,12.87,-0.042861954300416075,42.0,-0.05852562641959957
169,15.34,0.00495008645025422,19.894444,0.04094146338708237,5.27125,-0.02366573436268756,13.21,-0.0776351744575203,41.349998,-0.036837527468777505
170,15.46,0.021311404916510193,20.222220999999998,0.018617105050781964,5.23375,-0.019777314987034455,12.88,-0.03954587293810255,40.889998999999996,-0.046542272889341325
171,15.45,0.038076401431530786,20.277779000000002,-0.049586715593811156,5.235,-0.03138638208255369,12.8,0.015443274423197432,41.810001,-0.040379405359494226
172,15.655,-0.02709288846137851,20.35,-0.023364996077819715,5.11875,0.026850002901938747,12.75,0.008795900316174447,42.080002,-0.04982441306807215
173,16.0,-0.011959080796468027,20.222220999999998,-0.051193522395964475,5.26625,0.021376996439675562,12.8,-0.02649450684239152,42.799999,-0.05595186181901208
174,16.565001000000002,0.033635942895119925,20.344444,-0.11673072749655847,5.375,-0.03402736056023716,12.75,-0.07205259711821267,43.32,-0.06935196650555701
175,15.75,0.0027133805269971716,20.027779000000002,-0.06473172438857544,5.2225,-0.033274400738940176,12.55,-0.049615808084210594,43.110001000000004,-0.029800996725886948
176,15.76,-0.015266769298080199,20.055555,-0.08873126428456761,5.21625,0.10555116153690605,12.5,-0.08530171118507084,42.759997999999996,-0.04285871988299593
177,16.045,-0.01026610448991435,20.088888,-0.08811589146672165,5.27625,0.011880712126303098,12.52,-0.0910364023483378,42.799999,-0.05804156977453495
178,15.18,0.018139648819073862,19.922222,-0.019912070822128532,5.2125,0.008790205397099042,12.04,-0.062043507501688355,43.209998999999996,-0.047770123891456455
179,14.65,0.049943712232458144,19.888889000000002,-0.07444093995903381,5.38125,0.24244375233121374,12.15,-0.07584023133480013,45.009997999999996,-0.021253264749623926
180,14.84,-0.002266688462354155,19.644444,-0.08107329144026242,5.50125,0.08238921837730764,11.89,-0.08654904454153739,43.299999,-0.0625515609553809
181,15.15,-0.0023037609362202937,19.444445,-0.04558679227781246,5.5125,0.09482991273813998,11.89,-0.06796073525370652,42.0,-0.045314421887226196
182,15.21,-0.005990412504019663,20.355556,0.00039523216678791337,5.2875,-0.0021220929085632814,11.65,-0.06678945880921963,41.5,-0.06385024951531038
183,14.895,0.0073309631052129185,20.055555,-0.016117271778745158,5.27625,-0.01583270457994128,11.77,-0.01768711643514596,40.509997999999996,-0.052339146370481024
184,14.815,0.021352596554139236,20.416666,-0.06743252731134379,5.54625,-0.005650889682999914,12.09,-0.07299570282676054,41.299999,-0.060520884298036655
