1.100000000000000000e+01,1.029355156363718660e+00,2.107622660423932093e+00,3.429464315404872288e+00,3.645741973075665943e+00,-1.387450301830662314e+00,1.769650425740730171e+00,3.498578789413053336e+00,5.576440871635566232e+00,-2.147229757694544716e+00,-1.681628752831872409e-01
1.200000000000000000e+01,1.189945600312868557e+00,2.385989046526182822e+00,3.364779942867751394e+00,3.688323743520316444e+00,-1.585552920635773688e+00,1.841092546262551144e+00,3.667328190187086889e+00,5.503959522702066565e+00,-2.158272173482195466e+00,1.487930381126352231e-01
1.300000000000000000e+01,1.292865218278504091e+00,2.262792351217280729e+00,3.710346719621471223e+00,3.425455633847465542e+00,-1.547266149477551256e+00,1.730272738649353492e+00,3.791912025130582453e+00,5.220184947883645066e+00,-2.401657721388720024e+00,2.112353408573283409e-01
1.400000000000000000e+01,1.349201749334340672e+00,2.211527837485584236e+00,3.531240727505202237e+00,3.125809046692276105e+00,-1.438238304071328910e+00,1.783324962283547199e+00,4.171037211232671460e+00,5.053051954015181479e+00,-2.489726778948094577e+00,6.236801124238556815e-01
1.500000000000000000e+01,1.240297510024732652e+00,2.454304749259215601e+00,3.891242046531665721e+00,3.172664444237776937e+00,-1.505644467487104565e+00,1.813240571148141633e+00,3.917875838181789305e+00,4.801326905320371097e+00,-2.709896506696816143e+00,6.557024669668302108e-01
1.600000000000000000e+01,1.465795568433070573e+00,2.498751326571364562e+00,3.747645332847083122e+00,2.797116002950924774e+00,-1.443664283275005733e+00,2.062474274384802797e+00,4.416188555601290311e+00,4.840412911627653081e+00,-2.624463713079952853e+00,7.463381476391559577e-01
1.700000000000000000e+01,1.438740413438683197e+00,2.453663290900723215e+00,3.892494149515750568e+00,2.969606503686823995e+00,-1.457478113069850201e+00,1.967374121555054645e+00,4.438765044240954971e+00,4.693707575813633071e+00,-2.769544984754083838e+00,1.023488381259350932e+00
1.800000000000000000e+01,1.562927887682669992e+00,2.559717338849812229e+00,3.737435099257169213e+00,2.581877577828844750e+00,-1.640055694726325175e+00,1.888820516168815411e+00,4.561013191236069630e+00,4.310790157637723219e+00,-2.955671864471210775e+00,1.021886845040378633e+00
1.900000000000000000e+01,1.739176456333351384e+00,2.734769303988388689e+00,3.833316262428664078e+00,2.631235711882393247e+00,-1.505074557903675503e+00,2.026473200269697905e+00,4.848445124147990448e+00,4.146050596750054495e+00,-2.830881763546579055e+00,1.296905735088832667e+00
2.000000000000000000e+01,1.733133718649784827e+00,2.759551201192453895e+00,3.979179798072334240e+00,2.391761767788119997e+00,-1.452558417194790064e+00,1.943136872137477100e+00,4.793688771522850445e+00,4.086617184746785369e+00,-3.037274827772230346e+00,1.285356716174506087e+00
2.100000000000000000e+01,2.106128957141788050e+00,2.678920826024500101e+00,4.030203768176626511e+00,2.249484276556485085e+00,-1.344871667431706719e+00,1.891296087179952234e+00,4.923055701572388365e+00,3.623493838755777574e+00,-3.344819078994016426e+00,1.381152197704372808e+00
2.200000000000000000e+01,1.950098858057343065e+00,2.907075445279656556e+00,3.966745606794903622e+00,2.101947084614384398e+00,-1.466584815767208116e+00,1.999714011989414342e+00,4.982051182584100957e+00,3.367713854909044624e+00,-3.130750153015987802e+00,1.454963956591792673e+00
2.300000000000000000e+01,2.104434783360463967e+00,2.957339097366205927e+00,3.961507651870127322e+00,1.912250666845316083e+00,-1.370415240829057080e+00,2.021533121378318754e+00,4.988821431759927982e+00,3.210159793498634340e+00,-3.239493392666030314e+00,1.502135545330162580e+00
2.400000000000000000e+01,2.108199934905582662e+00,3.118081006416105527e+00,4.089753799665336587e+00,1.776799740753024714e+00,-1.384502720333580461e+00,2.030960574250732620e+00,5.009446035948522891e+00,3.014044624076016365e+00,-3.225515736788901133e+00,1.595827653015126968e+00
2.500000000000000000e+01,2.378599249343203770e+00,2.958132694315918076e+00,4.062033460554534514e+00,1.670529425825379555e+00,-1.272048863368607563e+00,1.986298255749348041e+00,5.294564309757187281e+00,2.658059002503797341e+00,-3.268696335771721362e+00,1.636140499465483344e+00
2.600000000000000000e+01,2.322136046165549139e+00,3.229180769642651772e+00,3.994118585888023265e+00,1.545617541312610088e+00,-1.398654865617574794e+00,1.838503821415259365e+00,5.209271697168080806e+00,2.515488748437304078e+00,-3.433330520041811162e+00,1.748134778134381007e+00
2.700000000000000000e+01,2.628247000058988814e+00,3.170067620833300293e+00,3.851337941456703717e+00,1.478306619271753553e+00,-1.332892607818142672e+00,1.873124170399236732e+00,5.331583541070381571e+00,2.131217293104639143e+00,-3.482280516864030062e+00,1.628612044589107244e+00
2.800000000000000000e+01,2.682173593980249571e+00,3.304877259442443371e+00,3.949231422315820250e+00,1.252233601175219091e+00,-1.288534136538250552e+00,1.817957116165133558e+00,5.227135538480846222e+00,2.102213475352969319e+00,-3.231264381030244159e+00,1.871674011699103080e+00
2.900000000000000000e+01,3.055833088253525176e+00,3.179260464829855248e+00,3.973353716631590871e+00,1.124266767501286735e+00,-1.307724724931963234e+00,1.898111920104983863e+00,5.559661559000748987e+00,1.831551651590709096e+00,-3.175791773116256600e+00,1.590928590512799445e+00
3.000000000000000000e+01,3.021553041023980146e+00,3.557906060307104656e+00,3.906899278749805138e+00,9.018024163134936710e-01,-1.364249655523964044e+00,1.777653436583022550e+00,5.486514429078831689e+00,1.422910190919675966e+00,-3.347601552547974979e+00,1.522498675783431121e+00
3.100000000000000000e+01,3.114837755822188026e+00,3.678916426253919791e+00,3.762335220354963816e+00,9.489826347816905372e-01,-1.149924961838186599e+00,1.647322446501955806e+00,5.829636861276485504e+00,1.135149442829409772e+00,-3.311605521874914526e+00,1.742995329159716444e+00
3.200000000000000000e+01,3.269708355222092244e+00,3.854577527530886449e+00,3.790178769827909910e+00,6.873782045989085265e-01,-1.009447465705599178e+00,1.678990884585369381e+00,5.560961222307775564e+00,9.338633859951879224e-01,-3.199689239047232014e+00,1.808321694654382750e+00
3.300000000000000000e+01,3.500234449846256979e+00,3.622516455391972201e+00,3.726031413230446621e+00,5.737525903538249761e-01,-1.143539887935592692e+00,1.724483021682667205e+00,5.642892045620470753e+00,5.058320312569284383e-01,-3.264479416073049922e+00,1.624510882950546353e+00
3.400000000000000000e+01,3.620426930142665700e+00,3.819101481850579294e+00,3.478340451806111400e+00,3.514357725009498723e-01,-1.045775456514334012e+00,1.649007826955951828e+00,5.954303375477888238e+00,6.668844347236259074e-01,-3.353855986420382962e+00,1.779894088098217475e+00
3.500000000000000000e+01,3.651193223476462801e+00,3.774229328167839626e+00,3.418030661492754696e+00,5.183904004787750486e-01,-8.192928290286121129e-01,1.747253136591421896e+00,5.785740925688997116e+00,1.769917988179491863e-01,-3.073475643939799884e+00,1.493206873644819632e+00
3.600000000000000000e+01,3.869392011270836651e+00,3.919038735878450197e+00,3.343188343518662453e+00,1.559413087548109922e-01,-8.965256568133461723e-01,1.551484039029312978e+00,5.527850253233377309e+00,5.678685893556431608e-02,-3.152820171328086118e+00,1.451023592000716844e+00
3.700000000000000000e+01,3.997321581610232322e+00,4.133714777131761942e+00,3.229971069849692622e+00,-4.619703650278644824e-02,-8.072232818194096104e-01,1.630097497624040548e+00,5.622589476385694951e+00,-2.015818547359340407e-01,-2.844827303333336666e+00,1.427653811500879666e+00
3.800000000000000000e+01,4.119587182417000726e+00,4.065281160807025174e+00,3.095962488843092775e+00,-3.415067799260500941e-02,-7.813130360019372445e-01,1.569635210560064387e+00,5.789680742009553960e+00,-3.737893794195339403e-01,-2.810799922517735361e+00,1.543075860791155218e+00
3.900000000000000000e+01,4.004977106040993995e+00,4.413805568209503427e+00,2.875641391877324704e+00,-2.011441805615348244e-01,-7.102625118121175252e-01,1.694097579774390683e+00,5.522282645779241328e+00,-6.545369481527453237e-01,-2.740933901702776510e+00,1.250836973752890824e+00
4.000000000000000000e+01,4.317646862873762537e+00,4.356774557681488247e+00,2.787942588049262760e+00,-4.012672168772848380e-01,-9.304074303875142782e-01,1.720356602578037464e+00,5.758513852228001717e+00,-8.798439738436609758e-01,-2.552618240557531060e+00,1.223582357318759861e+00
4.100000000000000000e+01,4.275551579651602374e+00,4.444282445738085841e+00,2.497949478649642785e+00,-4.001562543218550871e-01,-5.588633498740305239e-01,1.632638231807396201e+00,5.786190980552953889e+00,-8.870475735645274584e-01,-2.337605595198327002e+00,8.883379392313979217e-01
4.200000000000000000e+01,4.472194030008399324e+00,4.479699124131685473e+00,2.475898662207443479e+00,-3.238928366556343419e-01,-5.968071678564503824e-01,1.688907843608870030e+00,5.794430174135456468e+00,-9.292154700928926259e-01,-2.333373775385680027e+00,1.001932226489031796e+00
4.300000000000000000e+01,4.477250206667503285e+00,4.530667292457823514e+00,2.263213693771377155e+00,-4.759706242286430578e-01,-6.098509315354823102e-01,1.702773845287269605e+00,5.768535137053043549e+00,-1.215071132582928426e+00,-2.345947794159804367e+00,8.742367980161684926e-01
4.400000000000000000e+01,4.313695817641003849e+00,4.537318408010161619e+00,2.107000525542622960e+00,-4.612337026062319212e-01,-3.316747362481567984e-01,1.655754565977144432e+00,5.680067212618991057e+00,-1.482604963949216703e+00,-2.245752556334771111e+00,7.235273868980633960e-01
4.500000000000000000e+01,4.689055753688164074e+00,4.494333941175513658e+00,1.692704384762092396e+00,-6.275783716007938828e-01,-3.825819962998937562e-01,1.495108755680747636e+00,5.770322006458507680e+00,-1.531639367219830961e+00,-2.054802706582289584e+00,6.824014160260862827e-01
4.600000000000000000e+01,4.686762153039313539e+00,4.706726107767233991e+00,1.577984255995370511e+00,-5.093664344366525265e-01,-4.299945123458307483e-01,1.769326341422610582e+00,5.545750610837451688e+00,-1.862768111128962012e+00,-1.704242256047939552e+00,6.727169112561222075e-01
4.700000000000000000e+01,4.717701213257419646e+00,4.700589844338286305e+00,1.512214982207721770e+00,-5.815194665420262421e-01,-1.657588777574170169e-01,1.639788393924580978e+00,5.855053922467309491e+00,-1.746837661892352234e+00,-1.716531785747041239e+00,4.893150238172983557e-01
4.800000000000000000e+01,4.645982357296974286e+00,4.671723478119123030e+00,1.173279237339381442e+00,-6.333365020718760841e-01,-1.818642335726921022e-01,1.570661419750077226e+00,5.617715345217631828e+00,-2.040801351637975269e+00,-1.396636752390542524e+00,5.364220773341284998e-01
4.900000000000000000e+01,4.611617224240903923e+00,4.714679867549483205e+00,9.297240653333631588e-01,-5.469511930535816413e-01,-3.500062296581386567e-01,1.643326438148653645e+00,5.403476185470241333e+00,-1.973471868964394638e+00,-1.240092848654289703e+00,3.075096567371607970e-01
5.000000000000000000e+01,4.870741758607919358e+00,4.595986300700653615e+00,7.016473892270178592e-01,-5.158901028671798450e-01,-3.151247723144392499e-01,1.747723547466931038e+00,5.425542191519841850e+00,-2.066724339273891431e+00,-1.172714363583878816e+00,2.377705577279939364e-01
5.100000000000000000e+01,4.727054983724839232e+00,4.821878014085028141e+00,5.880478421691698321e-01,-6.623093803814862346e-01,-8.533534848126467232e-02,1.558768901842838561e+00,5.409757608279114116e+00,-2.307407113736672066e+00,-1.053895901798125534e+00,5.219803837196937968e-01
5.200000000000000000e+01,4.860900973141231596e+00,4.846469555394161688e+00,3.290009168627386349e-01,-6.821459213508423991e-01,-1.969211822920170774e-01,1.865778931305016819e+00,5.337864610413558530e+00,-2.212323047394247233e+00,-7.933440715149862044e-01,4.067713239224121646e-01
5.300000000000000000e+01,4.805583493856818045e+00,4.973074113441112942e+00,-1.886002498134264072e-01,-6.167855047575343530e-01,1.392820507685229581e-01,1.799485942842032893e+00,5.517528100375466593e+00,-2.403996129963584139e+00,-5.031241615295951597e-01,4.216425817213782512e-01
5.400000000000000000e+01,4.659074276140567683e+00,4.834699516904501948e+00,9.522546468198889169e-04,-3.622186757627244291e-01,-7.662709511227770720e-02,1.737630943600416478e+00,5.159761364206650214e+00,-2.500009907739574988e+00,-2.064272206883029925e-01,2.610418976296831062e-01
5.500000000000000000e+01,4.943881512677331003e+00,4.823209687439325322e+00,-2.701261241856349749e-01,-5.274340095625036362e-01,4.368447235937968770e-02,1.894293965854552786e+00,5.253487080607514237e+00,-2.353794636579946253e+00,-2.180591663134969216e-01,3.701666637127011272e-01
5.600000000000000000e+01,4.962253519974866300e+00,4.777696764317651557e+00,-5.129025577458182772e-01,-5.097060288797027328e-01,6.960164668155102707e-02,1.922626212668447909e+00,5.262814840787487292e+00,-2.588042211223771538e+00,-2.416787875128857399e-01,2.920410230789513562e-01
5.700000000000000000e+01,4.738101823826261771e+00,4.862059356295804768e+00,-8.896207259803058376e-01,-2.161896125297807503e-01,8.939923653189198183e-02,1.966283012463516666e+00,5.258269571834062184e+00,-2.465640823842880192e+00,1.690483849683593331e-01,4.303177726316748108e-01
5.800000000000000000e+01,5.109648145914616357e+00,4.720712257763938879e+00,-9.097113177511850779e-01,-3.032074116168522182e-01,1.030148992895112831e-01,2.039985680213399100e+00,5.042813348935717421e+00,-2.533741585010421460e+00,2.412502460665230108e-01,3.376097010707938550e-01
5.900000000000000000e+01,4.685086216276962645e+00,4.612598340935019081e+00,-1.307872892114528618e+00,8.364199086851514808e-02,1.560652556504028565e-01,1.907961580125419498e+00,5.247357388500333286e+00,-2.561501330764706985e+00,4.530421630938151756e-01,5.420287256895672812e-01
6.000000000000000000e+01,4.849271502434264747e+00,4.679373366367243214e+00,-1.277138337683343394e+00,-2.213522709775952654e-02,3.046469708776079477e-01,2.111650246799819275e+00,5.068981729270928049e+00,-2.617208866967504211e+00,4.024217182804997739e-01,7.170428166586803043e-01
6.100000000000000000e+01,4.958536868957617472e+00,4.625209969322387593e+00,-1.513807835844366734e+00,1.387965691142167279e-01,3.373500935513166210e-01,1.986497994019541080e+00,5.089376468745826720e+00,-2.661927855133980447e+00,7.075615031471085281e-01,5.868716750114433278e-01
6.200000000000000000e+01,5.135706745647396154e+00,4.375456339070037615e+00,-1.725422212093301377e+00,9.890322237360761604e-02,1.614484682804334936e-01,2.059181200732779438e+00,5.028996558646274373e+00,-2.803572135112299524e+00,9.767721594315359468e-01,5.429809257354154539e-01
6.300000000000000000e+01,5.275265686558818778e+00,4.462881989570443686e+00,-1.808817187239365021e+00,2.604253387912462969e-01,5.791330153578656548e-01,2.188220039037584552e+00,4.769475575595325090e+00,-2.664450222193635476e+00,9.427109531302124701e-01,8.046225419620538499e-01
6.400000000000000000e+01,5.149374548798745899e+00,4.183831757079777169e+00,-1.989620738753762330e+00,5.824445886431495190e-01,4.655794766827734410e-01,2.224810143280022245e+00,4.731592459394654782e+00,-2.531023668263810755e+00,1.214167901975429453e+00,1.036166321859432804e+00
6.500000000000000000e+01,5.210531339266854189e+00,4.065554354568441831e+00,-2.124659324350004486e+00,5.164604396499132832e-01,6.345163692065269867e-01,2.179947835281751178e+00,4.610272243020876459e+00,-2.611921659419043973e+00,1.352955585282660911e+00,1.018558225079671864e+00
6.600000000000000000e+01,5.010151684618291412e+00,3.663132082269699552e+00,-2.245383170583441945e+00,6.398676860495443597e-01,7.000781843026568918e-01,2.552685916875279126e+00,4.635628962356030058e+00,-2.343835604334328693e+00,1.299458420214433918e+00,1.245641713565416975e+00
6.700000000000000000e+01,5.215174562679336212e+00,3.579732999744958288e+00,-2.303298970735651263e+00,8.467731483975422524e-01,5.856145790196692902e-01,2.437136164111754599e+00,4.519816852811017860e+00,-2.495186605776297029e+00,1.512030656891562019e+00,1.418006669375050377e+00
6.800000000000000000e+01,5.154406314646839959e+00,3.571538547741452518e+00,-2.197453111306879148e+00,9.132906154797728604e-01,7.223360255832038668e-01,2.497715327528434948e+00,4.572504534573325508e+00,-2.395460333898344896e+00,1.759755074691910393e+00,1.486797018874125076e+00
6.900000000000000000e+01,5.156319445548109393e+00,3.113982446995851916e+00,-2.282977950055697924e+00,9.151670565388614342e-01,1.005181191641344007e+00,2.616027675721336099e+00,4.481088562651880380e+00,-2.461577432956856715e+00,1.836257798494868698e+00,1.802856785442469523e+00
7.000000000000000000e+01,5.488673616077923256e+00,3.128195139440857364e+00,-2.375431829160662645e+00,1.369093538777354624e+00,9.591599655911925426e-01,2.504362088837866374e+00,4.347076620880170772e+00,-2.337961926669274160e+00,1.860283308389517387e+00,1.883078530383484051e+00
7.100000000000000000e+01,5.358327897719897592e+00,2.979406420819730172e+00,-2.550700399402221041e+00,1.079140532013471709e+00,1.161566625095578953e+00,2.737814107137463093e+00,4.302115250761330500e+00,-2.218514754999928673e+00,1.996408645808050109e+00,2.136540867314772107e+00
7.200000000000000000e+01,5.385968848066618797e+00,2.510703866165142184e+00,-2.660329623088529161e+00,1.162400758420575109e+00,1.131218298453067650e+00,2.592751699011254463e+00,4.150849994056867942e+00,-2.359867883652461362e+00,2.072972870409646173e+00,2.130427765754054903e+00
7.300000000000000000e+01,5.267985145073217801e+00,2.447725485986451233e+00,-2.552472853185464796e+00,1.358058706734766030e+00,1.188824090986552839e+00,2.492965936750227485e+00,4.072983298202516700e+00,-2.069063402982813216e+00,2.083458479102096028e+00,2.353664012166195807e+00
7.400000000000000000e+01,5.272185487259010372e+00,2.161986911099643915e+00,-2.561373210596029182e+00,1.359906470142129509e+00,1.482581021991860482e+00,2.647610006003869199e+00,3.965915955405021176e+00,-2.047365677952060370e+00,2.185549322936152006e+00,2.675338217671002106e+00
7.500000000000000000e+01,5.407520486628072831e+00,2.026730596909685822e+00,-2.639522900266583871e+00,1.593225450210734140e+00,1.325736351531460633e+00,2.722430925976465410e+00,3.939659259649050504e+00,-2.006450744008329679e+00,2.499757108077108825e+00,2.880039145653335186e+00
7.600000000000000000e+01,5.213453268505362281e+00,1.840702239423632092e+00,-2.537686844092273741e+00,1.567956637604711156e+00,1.724450424386773761e+00,2.907836418358940911e+00,3.918254069817435958e+00,-2.004210024284089453e+00,2.290188284489161230e+00,3.202313361760595445e+00
7.700000000000000000e+01,5.173681569417517778e+00,1.492784540821575190e+00,-2.538374326698320971e+00,1.478311631074677335e+00,1.886498162049799809e+00,2.885198248753859662e+00,3.773049314603987181e+00,-2.073951452620758307e+00,2.383411699103790138e+00,3.310317777897226144e+00
7.800000000000000000e+01,5.127610113547170556e+00,1.185921207122325294e+00,-2.565765021545878710e+00,1.587907241273912584e+00,1.897208312109874617e+00,3.099377628986942135e+00,3.570491034972556932e+00,-1.893392460445332937e+00,2.382824375018032459e+00,3.400329118360829295e+00
7.900000000000000000e+01,5.275412888918567411e+00,8.743051470523273139e-01,-2.472248520938689076e+00,1.580826441148518446e+00,2.175076691685687180e+00,3.125198151110279099e+00,3.528347730014889105e+00,-1.840866532453115934e+00,2.448546217105910028e+00,3.633225557491245095e+00
8.000000000000000000e+01,5.182254068402104785e+00,6.484125055911423852e-01,-2.567146628054885138e+00,1.568685859916965297e+00,2.242970585364325586e+00,3.250279177954652710e+00,3.506490677171955284e+00,-2.113356356847786000e+00,2.660954900332672679e+00,3.668823845471311795e+00
8.100000000000000000e+01,4.932429975098341579e+00,3.528530418462517138e-01,-2.422074124718469168e+00,1.556110291780865129e+00,2.382997316557919021e+00,3.184035949811131250e+00,3.400920755063308931e+00,-1.855830035060043182e+00,2.483285417323108923e+00,4.077866443801781315e+00
8.200000000000000000e+01,4.966273401510983732e+00,1.143827613268903476e-01,-2.540553870143899218e+00,1.583706777033486945e+00,2.383970510444425539e+00,3.224510892138237939e+00,3.088813977521092102e+00,-1.722602424218312445e+00,2.621947299587936708e+00,4.046155238213120064e+00
8.300000000000000000e+01,5.058211495329187457e+00,-1.514056593554784502e-01,-2.402995086972291361e+00,1.740598432010110219e+00,2.563545280783242397e+00,3.190281765699754413e+00,3.239255447914085373e+00,-1.809344245530155382e+00,2.410015057960158469e+00,4.302117361484387281e+00
8.400000000000000000e+01,4.764086753366603588e+00,-3.542014503428527750e-01,-2.221900244223481202e+00,1.434650190074427512e+00,2.606312363621437367e+00,3.386119809503025824e+00,3.127208775214002756e+00,-1.821554151459941373e+00,2.672946389250136168e+00,4.394315216478206665e+00
8.500000000000000000e+01,4.673635275316736504e+00,-7.759531525732289436e-01,-2.166714018416641796e+00,1.632015975763055682e+00,2.644357077531630296e+00,3.489591327224671691e+00,2.670336928541664712e+00,-1.708261319483487473e+00,2.495263784356482439e+00,4.732851783913087473e+00
8.600000000000000000e+01,4.525468786784776931e+00,-8.560609498660078920e-01,-2.110706157087687718e+00,1.453376046149154721e+00,2.749914389826334737e+00,3.464189403794396771e+00,2.634716158319246659e+00,-1.717346795445458207e+00,2.469290690380812947e+00,4.907346348307006778e+00
8.700000000000000000e+01,4.309150560191999269e+00,-1.325013030746928555e+00,-1.789487857275168015e+00,1.315834960281081267e+00,2.931929344555635808e+00,3.538164288906485044e+00,2.530229841565301729e+00,-1.589570209567274794e+00,2.429267170270919429e+00,4.829057310153479499e+00
8.800000000000000000e+01,4.335831578267878683e+00,-1.646362344860223592e+00,-1.839427026707586732e+00,1.398744409480679574e+00,3.038922336269692881e+00,3.639175511062748392e+00,2.533913431668974869e+00,-1.584775674845336768e+00,2.471317538358321908e+00,4.992912641595981249e+00
8.900000000000000000e+01,4.085161162530240198e+00,-1.660892737666766816e+00,-1.792923607730449564e+00,1.276959239734523077e+00,3.138667426810547223e+00,3.592917696187123422e+00,2.421236792920232528e+00,-1.395519148993897174e+00,2.467827977217533331e+00,5.251242692758295583e+00
9.000000000000000000e+01,3.847869307931195415e+00,-2.003464484872638174e+00,-1.851726878547079069e+00,1.247706969424028589e+00,3.081880124441616520e+00,3.578523731073337100e+00,2.151527072192873646e+00,-1.510874293887432884e+00,2.465656790451483449e+00,5.143691719139300567e+00
9.100000000000000000e+01,3.678747590390289535e+00,-2.106100680355819765e+00,-1.452162978074288846e+00,1.398428147814501532e+00,3.326982389187879807e+00,3.829822261908115255e+00,2.226679815588358924e+00,-1.631533811399595413e+00,2.432360470761647520e+00,5.427113972097516559e+00
9.200000000000000000e+01,3.322096691819452108e+00,-2.463876357342657197e+00,-1.297648899057200378e+00,1.101427399236428517e+00,3.265616797405426652e+00,3.880671673006637956e+00,2.077144876107938298e+00,-1.201119717497149741e+00,2.342516834427730288e+00,5.501037928464546312e+00
9.300000000000000000e+01,2.862978579568926207e+00,-2.385946488324017345e+00,-1.224864772398355894e+00,1.042831619222278849e+00,3.263113925186715392e+00,3.914138027945707865e+00,1.701008848829477227e+00,-1.361219644640180970e+00,2.313900558065640212e+00,5.735774284851890670e+00
9.400000000000000000e+01,2.744526070400115980e+00,-2.802553987074465791e+00,-1.174274429277462062e+00,1.016585886107435055e+00,3.337400054316870257e+00,3.913688444393975452e+00,1.652229288069515745e+00,-1.297375183547022637e+00,2.246946061784304671e+00,5.779140685053874016e+00
9.500000000000000000e+01,2.513133770053541660e+00,-2.560674852247018407e+00,-1.118810086269808712e+00,1.179383884349532119e+00,3.489785977673021566e+00,3.739112651420987365e+00,1.604689719778884749e+00,-1.362440527044049610e+00,2.199601554349355226e+00,5.853026163680731919e+00
9.600000000000000000e+01,2.200262758971786692e+00,-2.692821802724373992e+00,-1.078365172801434513e+00,1.159895890108771477e+00,3.568027353300694759e+00,3.801373241831351724e+00,1.360415211499281574e+00,-1.317617999861417477e+00,1.906858771625609350e+00,6.095994683024042793e+00
9.700000000000000000e+01,2.154692635196817641e+00,-2.917041276227839042e+00,-9.778894780680903454e-01,1.249923220707651605e+00,3.721886413260935278e+00,3.812448998149725821e+00,1.298633997641480908e+00,-1.330101180036873387e+00,2.217477021611737431e+00,5.909686333602101271e+00
9.800000000000000000e+01,1.563831229137051082e+00,-2.983755177334708630e+00,-7.550892435001064218e-01,1.249204478305448340e+00,3.872219745321521689e+00,3.898094131589264766e+00,9.917011922283645031e-01,-1.137249450833893505e+00,2.207213345767948809e+00,6.105240400536492196e+00
9.900000000000000000e+01,1.468971919223222677e+00,-3.045803522926636031e+00,-8.640881226976513396e-01,9.520222817974974827e-01,3.819820301972705501e+00,3.956023580299238063e+00,8.981029884373838978e-01,-1.004229579931350091e+00,2.248784476127331455e+00,6.197049885428173255e+00
1.000000000000000000e+02,9.588716196066230379e-01,-3.114255631594237350e+00,-7.919435342001682754e-01,1.078702140179329749e+00,3.818972206337541309e+00,3.909460817410067790e+00,7.874105657581061957e-01,-1.193992524003763878e+00,2.080861780175430553e+00,6.347686885857736883e+00
1.010000000000000000e+02,8.744944852177964911e-01,-2.832595399303378780e+00,-5.851824297067605984e-01,1.005465415455795375e+00,3.967820074186303003e+00,3.891952348594323041e+00,6.840523312892685670e-01,-1.037207132534516241e+00,2.160663746490256720e+00,6.170331233437207352e+00
1.020000000000000000e+02,5.827469219048379001e-01,-3.150794841815740988e+00,-5.284758422531907751e-01,8.630195986850707213e-01,3.859855082169174167e+00,3.969382657969652062e+00,2.975873649312424374e-01,-1.120485178224307266e+00,2.127203390863532828e+00,6.006144304882210960e+00
