,GS,GS Volume,MS,MS Volume,JPM,JPM Volume,AXP,AXP Volume,TRV,TRV Volume
35,79.0,0.005197275946357599,46.630001,0.10915816391875993,28.190001000000002,0.3839211606338047,29.453844,-0.032421339481340676,46.299999,-0.09406001355428328
36,81.959999,-0.0075519393892287965,48.75,0.10445328948373196,29.0,0.026814956953361155,30.670510999999998,0.0009051212010793652,47.869999,-0.09694198916079942
37,81.400002,-0.025122220806289237,48.75,0.09038619016284026,28.959999,-0.010413221247885053,30.845571999999997,-0.0039529074648876035,48.59,-0.11261106884299642
38,80.889999,-0.013036293377204343,48.330002,0.07215598982671169,28.959999,-0.008021431766843308,31.309480999999998,0.04567579170530302,49.32,-0.10308724791561692
39,80.940002,-0.02684989992558371,49.119999,0.008364545845519341,29.25,-0.05983601583884515,31.904684000000003,0.10850757589809794,48.900002,-0.0986623069074583
40,83.470001,-0.007311277405453915,50.240002000000004,0.06737982941539541,29.66,-0.022893648959232862,32.657444,0.021097622960489896,48.279999,-0.0897060134841312
41,89.099998,0.013371956988727144,53.75,0.07869053765313942,32.5,0.15574594841253603,34.469315,0.1498757061667115,48.5,-0.08739156538166747
42,89.519997,0.01019443616230107,54.959998999999996,0.1348116105857104,32.509997999999996,0.15853636947375138,34.180465999999996,0.13555124219512513,49.41,-0.07589026580735536
43,90.870003,0.022223622148056926,56.360001000000004,0.08602824081241536,34.049999,0.11536381720589095,34.941975,0.005694023767451547,49.400002,-0.11749712594819763
44,89.959999,-0.0157090110181514,55.220001,0.013668222481369051,34.049999,0.04133617778584941,34.583103,0.05756932117447274,47.990002000000004,-0.07688343893944707
45,90.290001,-0.010553366081185447,56.860001000000004,0.03406551649666202,34.740002000000004,0.03202976001475196,35.423389,0.10866118945275301,46.650002,-0.006607572226707294
46,90.699997,-0.035120454441164385,56.459998999999996,-0.011115535274864136,36.299999,0.1520404296987208,36.368713,0.04266496603406341,46.330002,-0.045820175709828465
47,89.800003,-0.02683816031661908,56.48,-0.046810799801626835,36.25,0.07252721859679317,35.966076,0.07099514585132691,47.07,-0.08442978121989396
48,88.0,-0.024640896838739476,55.32,-0.05632510143690561,35.369999,-0.007893568807164976,35.423389,-0.003069629525620882,47.209998999999996,-0.11935045795361877
49,88.400002,-0.04343209758812126,54.68,-0.04317996740934262,35.110001000000004,-0.059394763272112086,35.545933000000005,0.018159763727711453,47.66,-0.1208136148000039
50,90.0,-0.04247727605899816,56.470001,0.004115901658736509,36.009997999999996,0.02966805593598747,36.893894,0.14357755042585316,47.869999,-0.11415403424463891
51,89.199997,-0.028988465358640178,56.82,-0.013434705703443578,35.34,-0.04518693204667857,36.718834,0.014584408243114418,46.950001,-0.10244877947355796
52,91.050003,-0.004712910621282838,57.880001,-0.023695133890539927,36.09,-0.0709099509937313,37.226509,0.011773280192926417,46.360001000000004,-0.019882395251183186
53,89.849998,-0.030626140809205834,56.77,-0.10235683252547217,35.189999,-0.04972230643997471,36.622551,-0.01662218538506549,45.299999,-0.06909767099322808
54,90.349998,-0.03872451439330529,56.82,-0.11948922882676088,34.790001000000004,-0.09937324866487066,35.904804,0.08759693077067489,46.009997999999996,-0.09065484852996883
55,89.730003,-0.039383889096818586,55.950001,-0.03171718242218357,35.200001,-0.081901151292355,35.974831,0.010717187004672729,45.369999,-0.039346815116730674
56,88.029999,-0.03186271295348002,54.849998,-0.053145746894447315,34.950001,-0.050105895319009705,35.344612,-0.04233709443432622,44.41,-0.07372656719815554
57,88.849998,-0.021261846058420613,55.790001000000004,0.030852895165269185,35.150002,-0.016633378168707455,35.537182,-0.007701078198471604,44.799999,-0.0410493976288879
58,89.300003,-0.033345816886011403,56.66,-0.03387001890609031,35.5,-0.0978338789150178,36.053608000000004,0.008843101637880728,45.240002000000004,-0.07927769559716817
59,90.25,-0.027018167654076716,57.310001,-0.00843043016800474,35.650002,-0.10074714870219861,35.852287,-0.03570482921209305,45.849998,-0.08380904801233663
60,88.470001,-0.026714894422490483,56.889998999999996,-0.07568162019838937,35.610001000000004,-0.14679034977068045,35.178307000000004,-0.027225360995132526,46.02,-0.09090314181299175
61,87.529999,-0.03621223807487482,56.790001000000004,-0.06596296543108411,35.310001,-0.1332945397324753,34.889458000000005,0.04318725211989069,46.540001000000004,-0.09045089333319999
62,86.459999,-0.028520837601549148,55.66,-0.017531273140811366,35.009997999999996,-0.11193641123248092,34.591854,0.021101463299356273,46.200001,-0.11509400167322571
63,86.550003,-0.03916279312798475,55.990002000000004,-0.06855777496797832,34.439999,-0.09069611722473912,35.143295,0.03986919933934092,47.07,-0.11497872264896507
64,86.150002,-0.03652920751691979,55.91,-0.06955102623759535,34.860001000000004,-0.11141493092634183,35.62471,-0.05556706182899516,47.700001,-0.10089694645466465
65,86.059998,-0.030097858405797557,55.68,-0.007114015805880752,34.98,-0.11803873366105073,35.572193,-0.029038000940062494,48.490002000000004,-0.09082333325773438
66,84.599998,-0.024106744630848883,55.25,-0.0725070180543503,35.189999,-0.12299530368622845,36.088619,-0.014049158344592867,49.720001,-0.06393671775325148
67,84.489998,-0.004924223582646149,54.509997999999996,0.03835693226921783,35.040001000000004,-0.01955918354017047,36.237419,0.008270891146790547,49.790001000000004,-0.07088006206064268
68,81.239998,0.023385843435555134,51.639998999999996,0.14900227226550183,33.459998999999996,0.041990535285379695,35.160801,0.03677004587417464,49.200001,-0.09160368357580645
69,83.0,0.02227840698989186,53.09,0.12745489783275757,34.279999,-0.09288733735726584,35.388378,-0.05444184254114668,49.52,-0.12000666163017938
70,81.599998,-0.027642323530696126,52.66,-0.01515032153278206,34.400002,0.018040047955828545,35.152046,-0.030409001915359102,48.450001,-0.12824467805619014
71,84.589996,-0.015973152219855537,54.880001,0.03334790433535977,35.380001,0.0962445440586956,36.202408,-0.012735762452291917,48.689999,-0.08076745529530575
72,85.050003,-0.021643383349771034,55.029999,-0.009666053757001983,37.27,0.22345314623749762,36.018597,-0.031096422572440593,50.049999,-0.07491482790976528
73,84.519997,-0.03095289325872132,55.189999,-0.03922121952613222,37.259997999999996,-0.007008556556842401,37.103966,0.1652370616322197,49.860001000000004,-0.021584977763340417
74,86.309998,-0.009958559226977609,55.009997999999996,-0.013924202740623256,37.759997999999996,-0.09516630657976788,38.014278000000004,0.13237912229149768,50.119999,-0.1281293990319295
75,84.099998,-0.02446480270427005,53.650002,-0.06339667028470522,36.599998,-0.0599187506951076,37.287781,0.01769124238601345,49.900002,-0.09495564289661598
76,81.599998,-0.012973682129392993,53.5,-0.047214753667260544,36.599998,-0.07672144786695433,37.497852,0.04144757861342188,48.950001,-0.08943111734935581
77,79.489998,0.011491662952892504,50.990002000000004,0.13904599757723557,35.889998999999996,-0.07743848328789557,37.252769,-0.03615030852059279,48.75,-0.10032941895061225
78,77.209999,0.0343017231711654,48.130001,0.3087398879323302,35.029999,0.012434134664833426,37.296532,0.06219308916959071,47.720001,-0.048711018933595425
79,79.150002,0.03626419446975244,48.049999,0.18065324573750816,34.990002000000004,-0.07314880634653034,36.806366,0.018555318630948288,47.869999,-0.06898239196896744
80,78.5,0.0034167685867222985,47.5,0.08433163457675376,34.34,-0.04699456330017029,35.887299,0.0638674769153311,47.869999,-0.1157502053497863
81,78.75,-0.005364458918819713,47.720001,0.04767638556930859,35.099998,-0.014056062040289306,35.896053,0.05544561378136623,49.810001,-0.06796261598512326
82,79.209999,0.0015071255284760856,48.029999,0.10860688570213038,35.5,-0.09777120099360685,36.535022999999995,-0.018834220572098673,49.279999,-0.09403341070253082
83,80.709999,0.009781593247044973,48.84,0.039193354391000586,36.25,-0.06927781792019023,36.955166,0.08076112758852375,48.900002,-0.12180678793209561
84,78.550003,-0.012257565982550662,48.0,-0.0002515524885268269,35.68,-0.08325248727797503,36.622551,0.009757102288078466,48.43,-0.11796710966249103
85,75.160004,-0.016004457843761213,45.049999,0.022735798665241135,34.400002,-0.10333700041489896,35.983582,-0.010884719118698179,47.790001000000004,-0.10587167973237405
86,74.849998,0.012982593291400306,44.900002,0.1307815767262117,34.630001,-0.04436710483462338,35.589698999999996,0.03125531926205719,47.540001000000004,-0.09639219689124864
87,79.5,0.010315745454935563,48.490002000000004,0.14083289938286236,36.91,-0.0061210371896633885,37.375309,0.021665993112713697,47.939999,-0.11676111371637966
88,78.639999,-0.009003737697854503,48.5,0.07720778934634272,35.77,-0.055889813906811914,36.963921,-0.0500868982666751,47.5,-0.11337368392656684
89,76.75,-0.02311083447034958,46.970001,0.03158951692024831,35.080002,-0.12462994387662595,36.324951,-0.039226419952560806,47.389998999999996,-0.10710427853023788
90,78.110001,-0.023729120542486673,48.200001,-0.013838659569077292,36.34,-0.11614084620072726,37.637901,-0.009590524920729112,48.209998999999996,-0.11746165547919435
91,79.300003,-0.009833336731354907,49.450001,0.05373094115539508,37.59,-0.05044686321148526,38.942097,0.03508413711183511,47.529999,-0.08458053071315788
92,79.459999,-0.020845089940176306,49.110001000000004,-0.01937520372746879,36.959998999999996,-0.04329907305378084,39.274712,-0.0034421423956594553,47.18,-0.12460008736610356
93,80.050003,-0.025024390731584002,49.689999,-0.06241767621034587,37.830002,-0.11644922157406912,38.950851,-0.07184625828356747,46.299999,0.01770743427503813
94,80.5,-0.018143023276817678,50.490002000000004,0.008017620760916269,38.099998,-0.07547290367244826,38.679508,-0.012244199077395655,46.130001,-0.11290370021227344
95,80.239998,-0.041246573719206286,49.349998,-0.0548376007316897,37.459998999999996,-0.15780912835472496,37.900490000000005,-0.04173416123230502,42.799999,0.19842947384672732
96,79.199997,-0.014445046452959747,48.389998999999996,0.01953743452910596,37.52,-0.10341221392059209,37.016438,-0.014195091221515195,42.470001,0.11938353367292763
97,78.199997,-0.00738367166073579,48.02,-0.01991222474884067,37.560001,-0.13060440334551743,37.11272,-0.00522021929079203,42.900002,-0.06375049779098428
98,79.16999799999999,-0.013642839840376808,48.48,-0.06611028978207995,38.369999,-0.10582406033648535,37.559124,-0.03689533426066994,42.91,0.14096731406142082
99,78.190002,-0.05726722675293578,47.93,-0.11834865320614806,37.799999,-0.13782991412577142,37.226509,-0.05963782102735483,43.93,0.01163311645822718
100,76.900002,-0.028336917061103303,46.66,-0.03726798377583273,37.200001,-0.1392163497473816,36.482506,-0.038723335561065414,43.599998,-0.11343575724732258
101,76.150002,-0.03967150951645198,46.040001000000004,-0.07385669920540881,36.970001,-0.1267309078023209,37.077709000000006,-0.06706503639492804,43.200001,-0.08718761018489864
102,75.08000200000001,-0.01192103052556465,44.639998999999996,0.03816683633244903,36.009997999999996,-0.02786024745183632,36.981426,-0.047233526488956956,42.98,-0.08527220485872175
103,75.449997,-0.02578550871279074,45.459998999999996,0.018615469235777247,35.950001,-0.06717685399449529,37.209003,-0.014940116961592344,42.610001000000004,-0.02334076597900256
104,73.790001,-0.020700301429612555,43.900002,0.0401866056606176,34.66,-0.07816304005940612,35.966076,-0.044038364552131254,41.619999,-0.1024221766218055
105,73.800003,-0.0004377363566640121,43.450001,0.04517187160237956,34.650002,-0.02603506638034954,35.090778,0.09939829210705158,40.560001,0.1690510578947643
106,75.75,-0.0057733886310876005,45.18,0.008008115964077828,34.700001,-0.07973249521153623,35.896053,-0.021211390330386066,40.959998999999996,-0.08505938204470209
107,73.949997,-0.02671293782099638,44.540001000000004,-0.020815180448492503,33.689999,-0.07392851968888252,35.327106,-0.06209947824070252,40.540001000000004,-0.05896198447554207
108,73.949997,-0.01782801043626682,44.669998,-0.008373401386974098,33.689999,-0.029291811176862356,34.276749,0.16125463022778672,40.98,-0.07362015579114571
109,74.739998,-0.035437423883209355,44.959998999999996,-0.04822701453055444,33.880001,-0.12301536062107994,34.688140999999995,-0.020059288670472953,40.830002,-0.06676548765626271
110,72.099998,-0.03718662561893898,43.200001,-0.047989394609593436,32.93,-0.09823251049519141,33.900368,-0.006671867382282554,39.75,-0.05040473382850184
111,72.5,0.010523145213310664,43.75,0.03105249589887643,33.169998,-0.021610005128736665,32.50864,0.15097788342136173,40.02,-0.08486429446518408
112,71.300003,-0.036053753353852344,42.290001000000004,0.046022550919419966,32.66,-0.1103669560803508,31.440777,0.1279243292065003,39.290001000000004,-0.0685922168099314
113,72.849998,-0.01638012533062932,42.349998,0.08379461355538188,33.0,-0.016239760822246707,31.475788,0.09091498355122467,39.630001,-0.023979234421061518
114,75.339996,-0.019540036743608453,45.119999,0.0031131455922810535,35.48,-0.0049727776694148355,33.436459,0.07129853262177069,40.919998,-0.10274141084283499
115,75.779999,-0.02119923481060926,45.200001,-0.025344216142009324,35.02,-0.0719679543071481,33.874111,0.0013237181375144636,41.34,-0.09323532514995712
116,74.449997,-0.0275073180276029,44.150002,0.028913916610227356,34.610001000000004,-0.10042623774457457,33.243893,-0.021837365565605525,40.82,-0.11587435199129777
117,72.699997,-0.010183568398799654,42.810001,-0.01937045132904957,33.380001,-0.0472402607521012,32.744972,-0.01313515769439513,40.610001000000004,-0.12139000992130712
118,70.550003,0.006324278406961922,41.950001,0.083775603961705,32.990002000000004,0.047892288365434486,32.648689000000005,0.23579944796303162,39.82,-0.04773558103600535
119,71.449997,0.028375177245522184,42.400002,0.05227195484069449,33.18,-0.006697674066644103,32.473628999999995,0.028440350873002816,39.77,-0.09469848199634225
120,71.349998,0.033186460319525705,41.91,0.01559294384115322,32.93,-0.08725886001456278,31.790895000000003,0.02073663110705045,39.400002,-0.09985056761906802
121,70.800003,0.026696413163580332,41.25,0.048688646432602484,31.49,0.21760153549457162,31.221951,0.06472387248253318,38.849998,-0.043443654286609006
122,73.0,-0.00025577241771227257,42.619999,-0.008344886996458776,32.720001,-0.017967164336332414,32.456123,0.053072284361945214,38.34,-0.059981760459386246
123,73.349998,-0.012234086764621406,43.080002,-0.007066491821688551,33.919998,-0.06552215686924628,31.790895000000003,0.23581480931849713,38.919998,-0.08739156538166747
124,71.139999,-0.018823920596766124,41.439999,0.021305326741055865,31.360001,-0.009059378145408595,32.482384,0.036274642160412,37.880001,-0.09184310924157855
125,70.699997,-0.0019267100936777087,41.419998,0.006781997171919025,31.23,0.04352739791837612,32.237301,0.14389245821289606,36.43,-0.04368307995238111
126,70.199997,-0.012971725527898888,41.27,0.007922572792531866,30.950001,-0.03670535572134919,31.677107,0.042292453164024836,35.630001,-0.028288896404959504
127,73.949997,-0.0389749593845507,43.68,-0.12121910185135704,32.59,-0.1461911488419918,32.692454999999995,-0.10975040289470896,36.5,-0.10484303613127906
128,73.599998,-0.01799823476625393,43.5,-0.037334517353701815,32.279999,-0.07164704334952404,32.386101000000004,-0.01656073996320346,36.419998,-0.07261811504180318
129,70.910004,0.0021214983976249697,41.709998999999996,-0.03412189602230898,31.27,-0.08381658857067356,31.650848,0.006485133573925219,34.650002,-0.05956498244859776
130,71.550003,0.15163715817113171,40.09,0.048721913221537023,30.15,-0.03974899558506479,30.486697999999997,0.07500445962782455,33.16,0.04783073007606993
131,73.25,0.09421873072513443,41.0,0.07217024702196934,30.57,0.028727887114823263,30.661758000000003,0.0682531439007337,33.080002,0.02655731629135539
132,73.150002,0.009910728945655884,41.400002,0.009913827730185117,30.209999,-0.0730134220362827,30.617994,-0.026134704757081444,33.16,-0.041191279504901
133,72.949997,0.03723271220933428,41.150002,0.04495801367351465,30.08,0.027955695123040393,29.445090999999998,0.16211870647272156,32.48,-0.03871721429192253
134,72.650002,0.04015587484152674,40.650002,0.07435635029481062,28.5,0.11140006545586265,29.655165000000004,0.13166481926235155,31.799999,0.00696874978429644
135,74.480003,0.0670884944078783,39.900002,0.22122922344080997,28.139999,0.1401892883183389,29.768953000000003,0.24874907062045504,29.24,0.1516439252314068
136,75.599998,0.09539660482458548,38.700001,-0.010317132340435147,27.200001,-0.01638015936620723,29.348808000000002,0.004200131948430874,27.780001000000002,0.28665339787512456
137,77.0,1.0,38.650002,0.15790826690312043,26.1,0.04581388849144748,27.703245000000003,0.0679343957748244,28.35,0.07270439646461695
138,72.0,0.2808804698642194,36.529999,0.12582957757338428,24.52,0.15700702819132428,25.357441,0.26585009959243205,27.299999,-0.010464985730813515
139,67.730003,0.20291577012862838,35.599998,0.3508936619108131,20.08,0.8640816738619328,25.086098,0.20526107329760132,26.09,0.02491680709995389
140,70.849998,0.17169428008719925,37.900002,0.27777801223111076,23.299999,0.911987662754748,26.635379999999998,0.26660280601024194,25.360001,0.2923730110019027
141,69.309998,0.0809607990010808,37.540001000000004,0.13155621766854458,22.35,0.5697361264486989,26.486578,0.12298565342433941,24.200001,0.8267356265362495
142,69.58000200000001,0.03177183743928799,38.02,0.0295602427952413,22.25,0.19071772144298813,26.407801,0.007449058629385858,27.0,1.0
143,72.699997,0.037250321622781225,39.57,0.1685536393621736,25.1,0.19834186380341576,29.313796999999997,0.1077932728689518,30.190001000000002,0.29816356506668745
144,73.900002,0.028318435802193148,40.970001,0.09967712907241569,24.889999,0.14062051241764623,29.690176,0.08718601451197255,30.48,0.24195173931374647
145,73.150002,0.018995229682784127,40.349998,0.0256727808883192,24.959999,0.08392457182615982,30.863077,0.23815741602698715,31.209999,-0.007627348210551468
146,71.989998,-0.004890961357246369,39.650002,0.02983588190355607,25.02,0.05247028374529007,30.075308000000003,0.08479348339821964,30.969998999999998,0.037943336841406855
147,70.489998,-0.0028228335779776734,38.279999,-0.018914221080804434,23.85,0.07533769659286005,28.902407,0.012349331022882975,29.809998999999998,0.04647398463669464
148,68.050003,0.009360923925812456,36.75,-0.01262204557375693,22.35,0.10118105714902181,26.574108000000003,0.1785131130932852,28.450001,-0.009587091622982444
149,69.900002,0.027823415624184653,38.060001,-0.0037445653266536517,23.65,0.1018153577137006,28.0096,0.08059599301726954,28.68,-0.044534371208459725
150,70.949997,0.022440804913902553,38.389998999999996,-0.010307627543596707,24.040001,0.006830728490694744,28.946171000000003,0.07067255738655123,29.0,-0.03525884356410316
151,74.300003,0.021485983384779445,41.18,0.010503125134168418,26.379998999999998,0.16426513149071195,30.679264,0.04046829220249574,30.299999,-0.06381257111174002
152,75.449997,0.006314495399491398,42.73,0.01532205713125767,26.35,0.03930290601527828,31.467035,0.04521879138020415,29.99,-0.05060868902527067
153,75.349998,0.00483334806845412,41.889998999999996,-0.0681728306960215,25.459999,-0.017430641329054704,31.055643,-0.033504315041659,30.110001,-0.09303136995318828
154,74.790001,0.07620234416741811,41.200001,0.019437634162302337,24.4,0.014562676875949193,30.486697999999997,-0.025666183415383445,29.43,-0.046964098335184105
155,78.5,0.057401360410565795,44.009997999999996,0.08253522797428853,25.139999,0.12290773182691254,31.834660999999997,0.036251600127213734,30.469998999999998,-0.04587338141333338
156,79.550003,0.06536081528858383,44.220001,0.1370547426395823,24.790001,0.07839637915771427,32.779984000000006,-0.0029889824094269635,31.190001000000002,0.09537889377496087
157,79.529999,0.023029741963628073,44.330002,-0.016324163942329443,24.860001,-0.01916807331056616,32.211040000000004,-0.04961069624724435,30.809998999999998,-0.033733613396962306
158,81.5,0.015101592709515723,46.380001,-0.03731075536160571,27.209999,0.06499333244319733,32.937538,-0.0343415089145292,31.370001000000002,-0.06734188277756593
159,80.510002,0.01221951870869946,45.720001,0.004253721212893895,26.540001,-0.025679055786735357,31.965956,-0.016311117936888952,31.969998999999998,-0.052807858103473757
160,79.879997,0.023096266414427635,45.400002,0.0028375064839662838,26.879998999999998,-0.03250844210367217,32.412357,-0.06181145282572424,31.950001,-0.009817649671503736
161,79.910004,-0.010797941267948537,45.209998999999996,-0.04076099661395956,26.690001000000002,0.03818473189730698,33.427708,-0.03292442387283607,32.5,-0.0226579594506895
162,78.300003,-0.030270039337278773,44.360001000000004,-0.09195858478421845,25.709999,-0.03246582111711272,32.683701,-0.0759246981596599,31.719998999999998,-0.09664049017427158
163,79.75,-0.03158878874430536,44.959998999999996,-0.08699708083455258,26.49,-0.043577363024845446,33.305164000000005,-0.07874734722644704,31.780001000000002,-0.12695887355482138
164,79.099998,-0.00677516859606922,44.07,0.016600452306027896,26.75,-0.01886220505408074,32.464878000000006,-0.024756023104052085,30.98,-0.09034448192619016
165,77.08000200000001,0.0026536940040214553,42.48,-0.0013921281091396676,26.280001000000002,-0.06169629654632207,31.720872999999997,-0.0666541201362257,30.34,-0.08690384643287243
166,77.379997,-0.0021478060625115428,42.27,-0.03940656306448181,26.6,-0.08801851642206346,31.537059999999997,-0.04077407651571076,30.34,-0.10732596896150835
167,77.300003,-0.021297064885314496,42.720001,-0.04749514517399454,26.4,-0.07143393841672682,31.563318,-0.0771958503244307,30.42,-0.11397668189962253
168,73.75,0.031719009198947164,39.91,0.071946884296266,24.75,0.014143988360924065,29.182503000000004,0.04088304880006446,29.629998999999998,-0.08662895029809704
169,75.5,0.020016575662706794,41.360001000000004,0.03941671711670393,25.389999,-0.011897434426896284,30.197848999999998,0.022242043942670254,30.469998999999998,-0.049393825461908486
170,72.889999,0.06017190812621809,39.279999,0.0777448103677146,24.1,0.017114921835802963,29.856483,-0.023922669570048263,29.639999,-0.072529438869295
171,72.339996,0.008196746036820144,40.060001,-0.06506951452827073,23.91,0.017255320379763486,30.372909999999997,-0.06603966591760538,30.059998999999998,-0.08823398902049526
172,74.300003,0.011098386052577453,40.970001,0.007238227420164161,23.59,0.331838315058164,30.512959000000002,0.01066342226054345,30.559998999999998,-0.099460392460032
173,73.410004,-0.021160102780727167,40.400002,-0.07094823137284607,23.15,0.02075274839449434,30.6355,0.02938507423413157,30.9,-0.10149107681046951
174,73.690002,-0.023459109536300222,40.34,-0.09784680642563223,22.98,-0.08755971403733533,30.451687,-0.07236854436939474,31.719998999999998,-0.05522871761294732
175,72.199997,-0.011011210830805952,39.759997999999996,-0.044182723475798075,22.01,0.03158098609744958,29.620152,-0.04354296083836861,31.75,-0.005463649601351656
176,73.0,-0.020768782481906223,39.919998,-0.07110981291909955,22.040001,0.009601092617058611,29.926508000000002,-0.028116319612132002,32.099998,-0.07565084014158324
177,72.599998,-0.03785382672842869,40.080002,-0.08836101918086878,21.709999,-0.008379949477313926,30.495453,-0.06319397481761997,31.950001,-0.07522519451354394
178,70.870003,0.008834598123898285,38.939999,-0.06437091196064536,21.549999,-0.003987480744834745,29.103725,0.06482372129305898,31.120001000000002,-0.07247623316579008
179,70.410004,0.025786593468821634,38.099998,0.07953171217334139,20.440001000000002,0.8950445670389406,28.412237,0.15044023598006895,30.959999,-0.09038882001244425
