,MCK,MCK Volume,A,A Volume,PFE,PFE Volume,AMGN,AMGN Volume,CVS,CVS Volume
79,41.810001,0.15525327092310962,21.430614000000002,-0.0514606839687393,36.759997999999996,-0.023754428257076937,53.84,0.08018832154740693,16.225,-0.0020205284823460587
80,40.75,-0.03384806836239541,21.20887,0.005987466670995566,36.27,-0.04497845313509622,51.880001,0.10443934166713759,16.655001000000002,-0.023056394085660643
81,40.389998999999996,0.18287438242118914,21.494993,-0.041889048273258414,36.349998,-0.008530680647186387,52.880001,0.04159083163889828,16.74,-0.01570074862481878
82,41.599998,0.08388483466495056,21.773962,-0.015048128098842874,37.459998999999996,-0.030122952230665676,51.52,0.024688462792887646,16.620001000000002,-0.028643045562562065
83,41.5,0.14840251684044614,20.815451,0.0037614195954565263,37.369999,-0.043390741854456086,50.32,0.027362090963765278,16.370001000000002,0.0007559496943528389
84,41.200001,-0.048319324177459835,20.393419,-0.013042118625498797,36.75,-0.04995824693855386,48.799999,0.1195392777832435,16.325001,-0.003880499299746291
85,39.889998999999996,0.04045823809226165,19.921316,-0.05027981550362633,36.549999,-0.06286042287725016,46.810001,0.05760552296802572,16.24,-0.03309754088974161
86,38.98,0.0703885925395536,19.892704000000002,-0.011256146754349682,35.75,-0.038736314139070874,46.540001000000004,0.08919106686783901,16.809998999999998,0.026926952119620238
87,39.0,0.07238993642887101,21.487841,-0.0193278594615349,37.169998,-0.03516932383480403,49.150002,0.04754674749819812,17.764999,0.083885188890152
88,38.59,-0.05247596148604217,20.55794,0.04182425748181517,36.5,-0.056687118556504885,47.59,0.01800615830239824,17.295,0.010753292837879088
89,37.82,-0.03643955211651156,19.992847,-0.0036905205322128793,36.220001,-0.04852437927643583,45.66,0.06367210419415185,17.200001,-0.03799007282246831
90,36.599998,0.04090725755460851,20.357654999999998,-0.05806914662132801,36.970001,-0.05214327769648765,47.959998999999996,0.028627678935448875,17.15,-0.04386987187385129
91,37.02,0.02154810416371115,22.2103,0.016354905027748227,37.369999,-0.047890949805552634,51.790001000000004,0.1210674016783554,17.33,-0.028444244333890662
92,38.099998,0.037494709640772395,21.280401,-0.016595725900947444,36.490002000000004,-0.04125084858850923,51.349998,0.031210655688819866,17.07,-0.033993831174938094
93,37.400002,-0.0026219720380453947,21.173105,-0.0179562917411863,35.82,0.025693694214600767,50.349998,0.0015570465439208015,16.99,-0.046686784198754536
94,37.389998999999996,0.00992491465267536,21.466381,0.04751589679192487,37.09,-0.02223856081784933,50.689999,0.025684451094324226,17.09,-0.048219912318169585
95,37.0,-0.08136715660618853,21.030043,-0.04654284355968188,36.43,-0.05249873544588469,49.790001000000004,0.006034284735839618,16.889999,-0.058281276196352726
96,36.529999,-0.07251505863420764,20.414879,-0.049806734658907156,35.900002,-0.046580081809098985,48.650002,0.006133177191301406,16.525,-0.0495475001842125
97,35.950001,-0.08003292734664358,20.107295999999998,-0.004467986726635081,35.900002,-0.05348423735426591,49.43,0.0039704933736430135,16.52,-0.04701362689673972
98,36.689999,-0.01882516006501913,19.907009,-0.03246777160594409,36.200001,-0.047846188459332264,52.700001,0.03781996812884938,16.625,-0.05451753090099754
99,36.290001000000004,-0.08807679028640014,19.527897,-0.04466518935428486,35.490002000000004,-0.05555868125683173,50.709998999999996,0.0076424644282301266,16.6,-0.04118100101826182
100,36.5,-0.08873107578867699,19.413448000000002,-0.0733800964407275,34.790001000000004,-0.04142500407842545,51.610001000000004,-0.01503922660661287,16.309998999999998,-0.03138582861575734
101,36.75,-0.0656899628065354,19.098713,-0.07862065866633754,35.09,-0.04034621801993791,50.619999,-0.012744686181672094,16.334999,-0.055572188266661084
102,36.509997999999996,-0.0008387233161535901,18.690987,0.010274532620427424,34.669998,-0.041380995023738196,50.119999,-0.011487339247943644,16.110001,-0.05176800882310155
103,37.5,0.09772746323272939,18.862661,-0.03185900090653803,34.599998,-0.04242968942090112,47.630001,0.05487185294918915,16.014999,-0.013641976578747148
104,37.0,0.02280535865828235,18.261803,-0.07313438778494312,33.43,-0.03958151367652607,45.189999,0.020755133106008662,15.785,-0.027359261357073863
105,36.869999,-0.027985157096895016,18.233191,-0.038489467319346236,34.580002,-0.005494808165299039,44.400002,0.1317089362607257,15.5,0.004226547415226461
106,37.0,-0.1081158874345656,17.95422,-0.03499820403118616,35.060001,-0.021081912585684346,45.509997999999996,0.05006968240361017,15.88,0.00752193049388122
107,36.290001000000004,-0.13390243370077082,17.618025,-0.060379541444375115,33.91,-0.03727197866986168,42.790001000000004,0.023678346997813664,16.075001,-0.01044767887060327
108,36.57,0.15808850809964262,16.952789000000003,-0.018554060560482612,34.5,-0.04396398800269005,41.25,0.11710581700420163,16.379998999999998,-0.023733666068083553
109,37.049999,-0.0594036903336794,17.689556,-0.007405488715937834,35.349998,-0.04625057811759442,41.810001,0.020087609031641595,16.57,-0.03468458120676246
